skippedBeat, drNoTrigger, missingData, timestep (us), accelX, accelY
0, 0, 0, 6841843, 11346, 0
0, 0, 0, 6843855, 24945, 0
0, 0, 0, 6845867, 65130, 0
0, 0, 0, 6849889, 31346, 0
0, 0, 0, 6851901, 15145, 0
0, 0, 0, 6853913, 35, 0
0, 0, 0, 6855925, 40368, 0
0, 0, 0, 6857937, 23131, 0
0, 0, 0, 6861959, 42267, 0
0, 0, 0, 6863971, 45475, 0
0, 0, 0, 6865983, 34602, 0
0, 0, 0, 6867996, 32386, 0
0, 0, 0, 6872017, 38024, 0
0, 0, 0, 6874030, 23364, 0
0, 0, 0, 6876042, 52249, 0
0, 0, 0, 6878054, 11022, 0
0, 0, 0, 6882076, 22064, 0
0, 0, 0, 6884088, 29170, 0
0, 0, 0, 6886101, 21867, 0
0, 0, 0, 6888113, 27299, 0
0, 0, 0, 6892135, 55470, 0
0, 0, 0, 6894147, 12303, 0
0, 0, 0, 6896159, 35460, 0
0, 0, 0, 6898171, 32205, 0
0, 0, 0, 6902193, 32585, 0
0, 0, 0, 6904205, 46806, 0
0, 0, 0, 6906217, 57987, 0
0, 0, 0, 6908230, 7490, 0
0, 0, 0, 6912251, 19479, 0
0, 0, 0, 6914268, 65511, 0
0, 0, 0, 6916280, 8099, 0
0, 0, 0, 6918296, 32825, 0
0, 0, 0, 6922317, 3219, 0
0, 0, 0, 6924329, 32883, 0
0, 0, 0, 6926342, 43974, 0
0, 0, 0, 6928354, 20198, 0
0, 0, 0, 6932375, 7921, 0
0, 0, 0, 6934403, 1162, 0
0, 0, 0, 6936415, 43262, 0
0, 0, 0, 6938427, 44065, 0
0, 0, 0, 6940439, 9243, 0
0, 0, 0, 6944461, 49433, 0
0, 0, 0, 6946473, 35710, 0
0, 0, 0, 6948485, 63716, 0
0, 0, 0, 6950497, 27509, 0
0, 0, 0, 6954519, 15502, 0
0, 0, 0, 6956531, 64710, 0
0, 0, 0, 6958543, 38279, 0
0, 0, 0, 6960555, 8325, 0
0, 0, 0, 6964577, 48216, 0
0, 0, 0, 6966589, 21725, 0
0, 0, 0, 6968601, 12324, 0
0, 0, 0, 6970613, 8422, 0
0, 0, 0, 6974635, 20125, 0
0, 0, 0, 6976647, 24157, 0
0, 0, 0, 6978659, 12868, 0
0, 0, 0, 6980671, 24640, 0
0, 0, 0, 6984693, 42635, 0
0, 0, 0, 6986705, 36954, 0
0, 0, 0, 6988717, 61987, 0
0, 0, 0, 6990729, 47710, 0
0, 0, 0, 6994751, 23977, 0
0, 0, 0, 6996763, 24047, 0
0, 0, 0, 6998775, 53996, 0
0, 0, 0, 7000788, 65087, 0
0, 0, 0, 7004809, 14225, 0
0, 0, 0, 7006821, 6556, 0
0, 0, 0, 7008834, 43898, 0
0, 0, 0, 7010846, 43585, 0
0, 0, 0, 7014872, 57111, 0
0, 0, 0, 7016888, 56088, 0
0, 0, 0, 7018900, 22898, 0
0, 0, 0, 7020912, 44779, 0
0, 0, 0, 7024933, 50694, 0
0, 0, 0, 7026946, 31730, 0
0, 0, 0, 7028958, 24465, 0
0, 0, 0, 7030970, 25838, 0
0, 0, 0, 7032982, 4792, 0
0, 0, 0, 7037004, 31340, 0
0, 0, 0, 7039016, 59070, 0
0, 0, 0, 7041043, 39385, 0
0, 0, 0, 7043056, 31540, 0
0, 0, 0, 7047077, 15863, 0
0, 0, 0, 7049089, 21044, 0
0, 0, 0, 7051103, 61219, 0
0, 0, 0, 7053115, 58118, 0
0, 0, 0, 7057137, 60794, 0
0, 0, 0, 7059149, 15667, 0
0, 0, 0, 7061161, 7792, 0
0, 0, 0, 7063173, 17047, 0
0, 0, 0, 7067195, 55511, 0
0, 0, 0, 7069207, 58450, 0
0, 0, 0, 7071219, 50706, 0
0, 0, 0, 7073231, 45813, 0
0, 0, 0, 7077253, 13438, 0
0, 0, 0, 7079265, 29394, 0
0, 0, 0, 7081277, 65428, 0
0, 0, 0, 7083289, 17045, 0
0, 0, 0, 7087311, 56166, 0
0, 0, 0, 7089323, 65030, 0
0, 0, 0, 7091335, 57635, 0
0, 0, 0, 7093347, 62809, 0
0, 0, 0, 7097369, 33010, 0
0, 0, 0, 7099381, 17007, 0
0, 0, 0, 7101393, 30714, 0
0, 0, 0, 7103405, 61159, 0
0, 0, 0, 7107427, 46316, 0
0, 0, 0, 7109439, 57513, 0
0, 0, 0, 7111451, 28390, 0
0, 0, 0, 7113468, 22699, 0
0, 0, 0, 7115480, 38826, 0
0, 0, 0, 7119505, 22585, 0
0, 0, 0, 7121518, 14015, 0
0, 0, 0, 7123530, 8122, 0
0, 0, 0, 7125542, 55135, 0
0, 0, 0, 7129564, 38053, 0
0, 0, 0, 7131576, 51377, 0
0, 0, 0, 7133588, 55470, 0
0, 0, 0, 7135600, 33060, 0
0, 0, 0, 7139622, 23169, 0
0, 0, 0, 7141634, 14689, 0
0, 0, 0, 7143646, 2954, 0
0, 0, 0, 7145658, 19576, 0
0, 0, 0, 7149695, 22341, 0
0, 0, 0, 7151707, 59876, 0
0, 0, 0, 7153719, 9788, 0
0, 0, 0, 7155731, 65095, 0
0, 0, 0, 7159753, 11384, 0
0, 0, 0, 7161765, 58937, 0
0, 0, 0, 7163777, 35911, 0
0, 0, 0, 7165789, 31943, 0
0, 0, 0, 7169811, 30109, 0
0, 0, 0, 7171823, 33241, 0
0, 0, 0, 7173835, 35914, 0
0, 0, 0, 7175848, 38831, 0
0, 0, 0, 7179869, 64865, 0
0, 0, 0, 7181881, 45079, 0
0, 0, 0, 7183893, 47931, 0
0, 0, 0, 7185906, 50109, 0
0, 0, 0, 7189927, 57962, 0
0, 0, 0, 7191939, 30965, 0
0, 0, 0, 7193952, 51152, 0
0, 0, 0, 7195964, 13636, 0
0, 0, 0, 7197976, 9051, 0
0, 0, 0, 7201997, 59793, 0
0, 0, 0, 7204010, 43469, 0
0, 0, 0, 7206022, 32607, 0
0, 0, 0, 7208034, 36213, 0
0, 0, 0, 7212056, 31583, 0
0, 0, 0, 7214072, 12097, 0
0, 0, 0, 7216084, 64440, 0
0, 0, 0, 7218102, 34261, 0
0, 0, 0, 7222123, 17464, 0
0, 0, 0, 7224135, 53255, 0
0, 0, 0, 7226148, 38398, 0
0, 0, 0, 7228160, 5080, 0
0, 0, 0, 7232181, 52570, 0
0, 0, 0, 7234193, 1201, 0
0, 0, 0, 7236206, 46383, 0
0, 0, 0, 7238218, 30790, 0
0, 0, 0, 7242239, 50620, 0
0, 0, 0, 7244252, 46222, 0
0, 0, 0, 7246264, 61493, 0
0, 0, 0, 7248276, 51498, 0
0, 0, 0, 7252297, 22328, 0
0, 0, 0, 7254325, 58572, 0
0, 0, 0, 7256337, 18986, 0
0, 0, 0, 7258349, 23215, 0
0, 0, 0, 7262371, 49839, 0
0, 0, 0, 7264383, 21602, 0
0, 0, 0, 7266395, 8463, 0
0, 0, 0, 7268407, 23174, 0
0, 0, 0, 7272429, 30837, 0
0, 0, 0, 7274441, 62293, 0
0, 0, 0, 7276453, 51060, 0
0, 0, 0, 7278465, 8732, 0
0, 0, 0, 7280477, 44144, 0
0, 0, 0, 7284499, 60323, 0
0, 0, 0, 7286511, 27145, 0
0, 0, 0, 7288523, 25827, 0
0, 0, 0, 7290535, 52063, 0
0, 0, 0, 7294557, 44222, 0
0, 0, 0, 7296569, 7603, 0
0, 0, 0, 7298581, 4116, 0
0, 0, 0, 7300594, 13690, 0
0, 0, 0, 7304615, 62247, 0
0, 0, 0, 7306627, 29784, 0
0, 0, 0, 7308639, 18727, 0
0, 0, 0, 7310652, 37995, 0
0, 0, 0, 7314678, 8976, 0
0, 0, 0, 7316694, 11992, 0
0, 0, 0, 7318706, 23729, 0
0, 0, 0, 7320718, 32016, 0
0, 0, 0, 7324739, 29082, 0
0, 0, 0, 7326752, 31918, 0
0, 0, 0, 7328764, 20741, 0
0, 0, 0, 7330776, 8712, 0
0, 0, 0, 7334798, 58168, 0
0, 0, 0, 7336810, 56708, 0
0, 0, 0, 7338822, 27606, 0
0, 0, 0, 7340834, 39178, 0
0, 0, 0, 7344856, 8583, 0
0, 0, 0, 7346868, 19029, 0
0, 0, 0, 7348880, 55418, 0
0, 0, 0, 7350892, 58275, 0
0, 0, 0, 7354914, 52853, 0
0, 0, 0, 7356926, 43573, 0
0, 0, 0, 7358938, 21183, 0
0, 0, 0, 7360965, 62014, 0
0, 0, 0, 7362977, 26737, 0
0, 0, 0, 7366999, 7788, 0
0, 0, 0, 7369011, 43140, 0
0, 0, 0, 7371024, 30759, 0
0, 0, 0, 7373036, 55927, 0
0, 0, 0, 7377057, 63937, 0
0, 0, 0, 7379070, 63441, 0
0, 0, 0, 7381082, 32194, 0
0, 0, 0, 7383095, 44512, 0
0, 0, 0, 7387117, 54166, 0
0, 0, 0, 7389129, 101, 0
0, 0, 0, 7391141, 26144, 0
0, 0, 0, 7393153, 59748, 0
0, 0, 0, 7397175, 26733, 0
0, 0, 0, 7399187, 62324, 0
0, 0, 0, 7401199, 60167, 0
0, 0, 0, 7403211, 19467, 0
0, 0, 0, 7407233, 43613, 0
0, 0, 0, 7409245, 62343, 0
0, 0, 0, 7411257, 39264, 0
0, 0, 0, 7413274, 49630, 0
0, 0, 0, 7417299, 36023, 0
0, 0, 0, 7419311, 36189, 0
0, 0, 0, 7421323, 25739, 0
0, 0, 0, 7423336, 5764, 0
0, 0, 0, 7427357, 47670, 0
0, 0, 0, 7429369, 49888, 0
0, 0, 0, 7431382, 9147, 0
0, 0, 0, 7433394, 40383, 0
0, 0, 0, 7437415, 17559, 0
0, 0, 0, 7439427, 48773, 0
0, 0, 0, 7441440, 32418, 0
0, 0, 0, 7443452, 19978, 0
0, 0, 0, 7445464, 45761, 0
0, 0, 0, 7449486, 45402, 0
0, 0, 0, 7451498, 6216, 0
0, 0, 0, 7453510, 52508, 0
0, 0, 0, 7455522, 6089, 0
0, 0, 0, 7459544, 1221, 0
0, 0, 0, 7461556, 25993, 0
0, 0, 0, 7463568, 52073, 0
0, 0, 0, 7465580, 34002, 0
0, 0, 0, 7469617, 33706, 0
0, 0, 0, 7471629, 43570, 0
0, 0, 0, 7473641, 35279, 0
0, 0, 0, 7475653, 24945, 0
0, 0, 0, 7479675, 4552, 0
0, 0, 0, 7481687, 18903, 0
0, 0, 0, 7483699, 13844, 0
0, 0, 0, 7485711, 44625, 0
0, 0, 0, 7489733, 25762, 0
0, 0, 0, 7491745, 518, 0
0, 0, 0, 7493757, 20109, 0
0, 0, 0, 7495770, 54045, 0
0, 0, 0, 7499791, 62413, 0
0, 0, 0, 7501803, 28653, 0
0, 0, 0, 7503816, 15817, 0
0, 0, 0, 7505828, 16378, 0
0, 0, 0, 7509849, 18377, 0
0, 0, 0, 7511861, 32280, 0
0, 0, 0, 7513878, 54103, 0
0, 0, 0, 7515890, 31493, 0
0, 0, 0, 7519915, 17255, 0
0, 0, 0, 7521928, 9469, 0
0, 0, 0, 7523940, 2441, 0
0, 0, 0, 7525952, 18324, 0
0, 0, 0, 7527964, 7402, 0
0, 0, 0, 7531986, 19539, 0
0, 0, 0, 7533998, 14269, 0
0, 0, 0, 7536010, 50943, 0
0, 0, 0, 7538022, 9796, 0
0, 0, 0, 7542044, 12764, 0
0, 0, 0, 7544056, 24741, 0
0, 0, 0, 7546068, 5408, 0
0, 0, 0, 7548081, 14293, 0
0, 0, 0, 7552104, 32163, 0
0, 0, 0, 7554116, 57932, 0
0, 0, 0, 7556128, 1422, 0
0, 0, 0, 7558140, 37780, 0
0, 0, 0, 7562162, 12691, 0
0, 0, 0, 7564174, 32161, 0
0, 0, 0, 7566186, 54564, 0
0, 0, 0, 7568198, 14452, 0
0, 0, 0, 7572220, 56525, 0
0, 0, 0, 7574248, 13082, 0
0, 0, 0, 7576260, 42500, 0
0, 0, 0, 7578272, 15267, 0
0, 0, 0, 7582293, 30591, 0
0, 0, 0, 7584306, 64833, 0
0, 0, 0, 7586318, 13823, 0
0, 0, 0, 7588330, 32786, 0
0, 0, 0, 7592352, 62543, 0
0, 0, 0, 7594364, 22082, 0
0, 0, 0, 7596376, 61592, 0
0, 0, 0, 7598388, 49355, 0
0, 0, 0, 7602410, 61043, 0
0, 0, 0, 7604422, 63222, 0
0, 0, 0, 7606434, 16889, 0
0, 0, 0, 7608446, 55636, 0
0, 0, 0, 7610458, 51379, 0
0, 0, 0, 7614484, 18900, 0
0, 0, 0, 7616500, 7916, 0
0, 0, 0, 7618512, 38069, 0
0, 0, 0, 7620524, 36894, 0
0, 0, 0, 7624546, 65154, 0
0, 0, 0, 7626558, 17279, 0
0, 0, 0, 7628570, 26966, 0
0, 0, 0, 7630583, 56931, 0
0, 0, 0, 7634604, 35195, 0
0, 0, 0, 7636616, 42336, 0
0, 0, 0, 7638628, 51623, 0
0, 0, 0, 7640641, 49578, 0
0, 0, 0, 7644662, 39295, 0
0, 0, 0, 7646674, 27820, 0
0, 0, 0, 7648687, 18657, 0
0, 0, 0, 7650699, 11248, 0
0, 0, 0, 7654720, 51428, 0
0, 0, 0, 7656732, 7480, 0
0, 0, 0, 7658745, 31821, 0
0, 0, 0, 7660757, 2150, 0
0, 0, 0, 7664778, 38458, 0
0, 0, 0, 7666791, 5918, 0
0, 0, 0, 7668803, 17847, 0
0, 0, 0, 7670815, 39760, 0
0, 0, 0, 7674837, 46250, 0
0, 0, 0, 7676849, 38759, 0
0, 0, 0, 7678861, 10040, 0
0, 0, 0, 7680888, 9952, 0
0, 0, 0, 7684910, 44014, 0
0, 0, 0, 7686922, 50358, 0
0, 0, 0, 7688934, 17510, 0
0, 0, 0, 7690946, 46732, 0
0, 0, 0, 7692958, 55367, 0
0, 0, 0, 7696980, 12163, 0
0, 0, 0, 7698992, 13831, 0
0, 0, 0, 7701005, 51395, 0
0, 0, 0, 7703017, 57188, 0
0, 0, 0, 7707038, 38339, 0
0, 0, 0, 7709051, 35852, 0
0, 0, 0, 7711063, 3562, 0
0, 0, 0, 7713079, 34400, 0
0, 0, 0, 7717106, 32328, 0
0, 0, 0, 7719118, 35566, 0
0, 0, 0, 7721130, 29030, 0
0, 0, 0, 7723142, 20867, 0
0, 0, 0, 7727164, 44203, 0
0, 0, 0, 7729176, 60967, 0
0, 0, 0, 7731188, 53107, 0
0, 0, 0, 7733201, 63324, 0
0, 0, 0, 7737222, 2708, 0
0, 0, 0, 7739234, 24088, 0
0, 0, 0, 7741246, 26327, 0
0, 0, 0, 7743259, 24649, 0
0, 0, 0, 7747280, 62239, 0
0, 0, 0, 7749292, 15664, 0
0, 0, 0, 7751305, 59777, 0
0, 0, 0, 7753317, 49441, 0
0, 0, 0, 7757338, 4045, 0
0, 0, 0, 7759351, 60173, 0
0, 0, 0, 7761363, 53465, 0
0, 0, 0, 7763375, 23878, 0
0, 0, 0, 7767396, 59505, 0
0, 0, 0, 7769409, 56753, 0
0, 0, 0, 7771421, 60314, 0
0, 0, 0, 7773433, 20850, 0
0, 0, 0, 7775445, 57386, 0
0, 0, 0, 7779467, 50469, 0
0, 0, 0, 7781479, 14609, 0
0, 0, 0, 7783491, 36748, 0
0, 0, 0, 7785503, 35969, 0
0, 0, 0, 7789540, 28186, 0
0, 0, 0, 7791552, 43732, 0
0, 0, 0, 7793564, 13101, 0
0, 0, 0, 7795576, 53556, 0
0, 0, 0, 7799598, 26794, 0
0, 0, 0, 7801610, 1896, 0
0, 0, 0, 7803622, 49580, 0
0, 0, 0, 7805635, 7798, 0
0, 0, 0, 7809656, 35442, 0
0, 0, 0, 7811668, 30849, 0
0, 0, 0, 7813685, 40327, 0
0, 0, 0, 7815697, 139, 0
0, 0, 0, 7819722, 45867, 0
0, 0, 0, 7821734, 31578, 0
0, 0, 0, 7823747, 16175, 0
0, 0, 0, 7825759, 16934, 0
0, 0, 0, 7829780, 37310, 0
0, 0, 0, 7831792, 31710, 0
0, 0, 0, 7833805, 6892, 0
0, 0, 0, 7835817, 22207, 0
0, 0, 0, 7839838, 23096, 0
0, 0, 0, 7841851, 173, 0
0, 0, 0, 7843863, 57264, 0
0, 0, 0, 7845875, 13023, 0
0, 0, 0, 7849896, 2979, 0
0, 0, 0, 7851909, 30989, 0
0, 0, 0, 7853921, 64553, 0
0, 0, 0, 7855933, 64968, 0
0, 0, 0, 7857945, 15471, 0
0, 0, 0, 7861967, 37855, 0
0, 0, 0, 7863979, 36984, 0
0, 0, 0, 7865991, 62982, 0
0, 0, 0, 7868004, 56760, 0
0, 0, 0, 7872025, 388, 0
0, 0, 0, 7874037, 51978, 0
0, 0, 0, 7876049, 2162, 0
0, 0, 0, 7878062, 34210, 0
0, 0, 0, 7882085, 14378, 0
0, 0, 0, 7884097, 47180, 0
0, 0, 0, 7886109, 942, 0
0, 0, 0, 7888121, 59511, 0
0, 0, 0, 7892143, 46023, 0
0, 0, 0, 7894170, 1674, 0
0, 0, 0, 7896182, 18367, 0
0, 0, 0, 7898194, 4989, 0
0, 0, 0, 7902216, 18176, 0
0, 0, 0, 7904228, 54213, 0
0, 0, 0, 7906240, 38687, 0
0, 0, 0, 7908252, 58567, 0
0, 0, 0, 7912274, 53784, 0
0, 0, 0, 7914290, 8516, 0
0, 0, 0, 7916303, 17176, 0
0, 0, 0, 7918319, 21740, 0
0, 0, 0, 7922340, 40543, 0
0, 0, 0, 7924352, 50022, 0
0, 0, 0, 7926365, 52465, 0
0, 0, 0, 7928377, 29596, 0
0, 0, 0, 7932398, 4458, 0
0, 0, 0, 7934410, 448, 0
0, 0, 0, 7936423, 63448, 0
0, 0, 0, 7938435, 816, 0
0, 0, 0, 7940447, 26957, 0
0, 0, 0, 7944469, 30543, 0
0, 0, 0, 7946481, 57402, 0
0, 0, 0, 7948493, 16912, 0
0, 0, 0, 7950505, 5056, 0
0, 0, 0, 7954527, 8918, 0
0, 0, 0, 7956539, 27771, 0
0, 0, 0, 7958551, 36961, 0
0, 0, 0, 7960563, 27512, 0
0, 0, 0, 7964585, 61228, 0
0, 0, 0, 7966597, 15330, 0
0, 0, 0, 7968609, 60677, 0
0, 0, 0, 7970621, 35543, 0
0, 0, 0, 7974643, 59692, 0
0, 0, 0, 7976655, 17284, 0
0, 0, 0, 7978667, 64457, 0
0, 0, 0, 7980679, 24234, 0
0, 0, 0, 7984701, 59352, 0
0, 0, 0, 7986713, 45357, 0
0, 0, 0, 7988725, 61485, 0
0, 0, 0, 7990737, 33201, 0
0, 0, 0, 7994759, 53664, 0
0, 0, 0, 7996771, 20962, 0
0, 0, 0, 7998783, 59732, 0
0, 0, 0, 8000811, 3747, 0
0, 0, 0, 8004832, 2765, 0
0, 0, 0, 8006844, 63494, 0
0, 0, 0, 8008857, 25857, 0
0, 0, 0, 8010869, 50531, 0
0, 0, 0, 8014895, 49939, 0
0, 0, 0, 8016911, 52335, 0
0, 0, 0, 8018923, 24080, 0
0, 0, 0, 8020935, 30089, 0
0, 0, 0, 8022947, 1604, 0
0, 0, 0, 8026969, 43414, 0
0, 0, 0, 8028981, 42766, 0
0, 0, 0, 8030993, 55117, 0
0, 0, 0, 8033005, 3311, 0
0, 0, 0, 8037027, 59330, 0
0, 0, 0, 8039039, 24676, 0
0, 0, 0, 8041051, 10482, 0
0, 0, 0, 8043064, 40884, 0
0, 0, 0, 8047087, 10567, 0
0, 0, 0, 8049099, 7070, 0
0, 0, 0, 8051111, 15488, 0
0, 0, 0, 8053123, 29277, 0
0, 0, 0, 8057145, 50551, 0
0, 0, 0, 8059157, 61315, 0
0, 0, 0, 8061169, 60738, 0
0, 0, 0, 8063181, 38170, 0
0, 0, 0, 8067203, 27673, 0
0, 0, 0, 8069215, 23454, 0
0, 0, 0, 8071227, 24601, 0
0, 0, 0, 8073239, 4345, 0
0, 0, 0, 8077261, 16813, 0
0, 0, 0, 8079273, 21070, 0
0, 0, 0, 8081285, 17123, 0
0, 0, 0, 8083297, 64538, 0
0, 0, 0, 8087319, 16912, 0
0, 0, 0, 8089331, 55125, 0
0, 0, 0, 8091343, 38847, 0
0, 0, 0, 8093355, 63624, 0
0, 0, 0, 8097377, 41811, 0
0, 0, 0, 8099389, 41615, 0
0, 0, 0, 8101401, 13960, 0
0, 0, 0, 8103414, 49404, 0
0, 0, 0, 8107435, 45328, 0
0, 0, 0, 8109462, 48186, 0
0, 0, 0, 8111475, 11151, 0
0, 0, 0, 8113491, 59387, 0
0, 0, 0, 8115503, 22914, 0
0, 0, 0, 8119529, 46675, 0
0, 0, 0, 8121541, 43910, 0
0, 0, 0, 8123553, 61970, 0
0, 0, 0, 8125565, 5214, 0
0, 0, 0, 8129587, 28170, 0
0, 0, 0, 8131599, 35890, 0
0, 0, 0, 8133611, 55996, 0
0, 0, 0, 8135623, 53254, 0
0, 0, 0, 8139645, 7636, 0
0, 0, 0, 8141657, 48376, 0
0, 0, 0, 8143669, 42751, 0
0, 0, 0, 8145681, 4032, 0
0, 0, 0, 8149703, 17648, 0
0, 0, 0, 8151715, 9167, 0
0, 0, 0, 8153727, 57360, 0
0, 0, 0, 8155739, 64724, 0
0, 0, 0, 8159761, 55581, 0
0, 0, 0, 8161773, 45109, 0
0, 0, 0, 8163785, 36346, 0
0, 0, 0, 8165798, 63694, 0
0, 0, 0, 8169819, 31566, 0
0, 0, 0, 8171831, 26669, 0
0, 0, 0, 8173843, 7447, 0
0, 0, 0, 8175856, 38913, 0
0, 0, 0, 8179877, 44408, 0
0, 0, 0, 8181889, 18631, 0
0, 0, 0, 8183901, 31734, 0
0, 0, 0, 8185914, 9477, 0
0, 0, 0, 8189935, 18060, 0
0, 0, 0, 8191947, 1576, 0
0, 0, 0, 8193960, 55465, 0
0, 0, 0, 8195972, 63373, 0
0, 0, 0, 8197984, 40763, 0
0, 0, 0, 8202006, 7155, 0
0, 0, 0, 8204018, 51035, 0
0, 0, 0, 8206030, 36522, 0
0, 0, 0, 8208042, 65267, 0
0, 0, 0, 8212064, 10327, 0
0, 0, 0, 8214097, 1819, 0
0, 0, 0, 8216109, 18436, 0
0, 0, 0, 8218125, 2439, 0
0, 0, 0, 8222147, 51076, 0
0, 0, 0, 8224159, 47016, 0
0, 0, 0, 8226171, 32382, 0
0, 0, 0, 8228183, 64371, 0
0, 0, 0, 8232205, 64638, 0
0, 0, 0, 8234217, 64181, 0
0, 0, 0, 8236229, 21201, 0
0, 0, 0, 8238241, 6689, 0
0, 0, 0, 8242263, 44381, 0
0, 0, 0, 8244275, 61237, 0
0, 0, 0, 8246287, 23536, 0
0, 0, 0, 8248299, 24299, 0
0, 0, 0, 8252321, 46377, 0
0, 0, 0, 8254333, 42064, 0
0, 0, 0, 8256345, 12993, 0
0, 0, 0, 8258357, 7256, 0
0, 0, 0, 8262379, 2822, 0
0, 0, 0, 8264391, 26351, 0
0, 0, 0, 8266403, 28974, 0
0, 0, 0, 8268415, 34116, 0
0, 0, 0, 8272437, 22162, 0
0, 0, 0, 8274449, 11898, 0
0, 0, 0, 8276461, 16152, 0
0, 0, 0, 8278474, 64187, 0
0, 0, 0, 8280486, 62018, 0
0, 0, 0, 8284507, 24246, 0
0, 0, 0, 8286519, 21589, 0
0, 0, 0, 8288532, 1908, 0
0, 0, 0, 8290544, 42933, 0
0, 0, 0, 8294565, 46091, 0
0, 0, 0, 8296578, 5425, 0
0, 0, 0, 8298590, 46087, 0
0, 0, 0, 8300602, 52577, 0
0, 0, 0, 8304623, 34760, 0
0, 0, 0, 8306636, 49824, 0
0, 0, 0, 8308648, 28234, 0
0, 0, 0, 8310660, 41499, 0
0, 0, 0, 8314686, 25101, 0
0, 0, 0, 8316702, 136, 0
0, 0, 0, 8318714, 11402, 0
0, 0, 0, 8320741, 47051, 0
0, 0, 0, 8324763, 43354, 0
0, 0, 0, 8326775, 3656, 0
0, 0, 0, 8328787, 42122, 0
0, 0, 0, 8330799, 46297, 0
0, 0, 0, 8334821, 31587, 0
0, 0, 0, 8336833, 4271, 0
0, 0, 0, 8338845, 51700, 0
0, 0, 0, 8340858, 2314, 0
0, 0, 0, 8344879, 4681, 0
0, 0, 0, 8346891, 52103, 0
0, 0, 0, 8348903, 2491, 0
0, 0, 0, 8350916, 8387, 0
0, 0, 0, 8354937, 29575, 0
