skippedBeat, drNoTrigger, missingData, timestep (us), accelX, accelY
0, 0, 0, 7228001, 42635, 0
0, 0, 0, 7230013, 36954, 0
0, 0, 0, 7232025, 61987, 0
0, 0, 0, 7234037, 47710, 0
0, 0, 0, 7238059, 23977, 0
0, 0, 0, 7240071, 24047, 0
0, 0, 0, 7242083, 53996, 0
0, 0, 0, 7244096, 65087, 0
0, 0, 0, 7248117, 14225, 0
0, 0, 0, 7250129, 6556, 0
0, 0, 0, 7252142, 43898, 0
0, 0, 0, 7254154, 43585, 0
0, 0, 0, 7258182, 57111, 0
0, 0, 0, 7260197, 56088, 0
0, 0, 0, 7262209, 22898, 0
0, 0, 0, 7264221, 44779, 0
0, 0, 0, 7268243, 50694, 0
0, 0, 0, 7270255, 31730, 0
0, 0, 0, 7272267, 24465, 0
0, 0, 0, 7274280, 25838, 0
0, 0, 0, 7276292, 4792, 0
0, 0, 0, 7280313, 31340, 0
0, 0, 0, 7282325, 59070, 0
0, 0, 0, 7284352, 39385, 0
0, 0, 0, 7286365, 31540, 0
0, 0, 0, 7290386, 15863, 0
0, 0, 0, 7292398, 21044, 0
0, 0, 0, 7294411, 61219, 0
0, 0, 0, 7296423, 58118, 0
0, 0, 0, 7300444, 60794, 0
0, 0, 0, 7302457, 15667, 0
0, 0, 0, 7304469, 7792, 0
0, 0, 0, 7306481, 17047, 0
0, 0, 0, 7310503, 55511, 0
0, 0, 0, 7312515, 58450, 0
0, 0, 0, 7314527, 50706, 0
0, 0, 0, 7316539, 45813, 0
0, 0, 0, 7320561, 13438, 0
0, 0, 0, 7322573, 29394, 0
0, 0, 0, 7324585, 65428, 0
0, 0, 0, 7326597, 17045, 0
0, 0, 0, 7330619, 56166, 0
0, 0, 0, 7332631, 65030, 0
0, 0, 0, 7334643, 57635, 0
0, 0, 0, 7336656, 62809, 0
0, 0, 0, 7340677, 33010, 0
0, 0, 0, 7342689, 17007, 0
0, 0, 0, 7344702, 30714, 0
0, 0, 0, 7346714, 61159, 0
0, 0, 0, 7350735, 46316, 0
0, 0, 0, 7352748, 57513, 0
0, 0, 0, 7354760, 28390, 0
0, 0, 0, 7356776, 22699, 0
0, 0, 0, 7358788, 38826, 0
0, 0, 0, 7362814, 22585, 0
0, 0, 0, 7364826, 14015, 0
0, 0, 0, 7366838, 8122, 0
0, 0, 0, 7368850, 55135, 0
0, 0, 0, 7372872, 38053, 0
0, 0, 0, 7374884, 51377, 0
0, 0, 0, 7376896, 55470, 0
0, 0, 0, 7378909, 33060, 0
0, 0, 0, 7382930, 23169, 0
0, 0, 0, 7384942, 14689, 0
0, 0, 0, 7386955, 2954, 0
0, 0, 0, 7388967, 19576, 0
0, 0, 0, 7393004, 22341, 0
0, 0, 0, 7395016, 59876, 0
0, 0, 0, 7397028, 9788, 0
0, 0, 0, 7399040, 65095, 0
0, 0, 0, 7403062, 11384, 0
0, 0, 0, 7405074, 58937, 0
0, 0, 0, 7407086, 35911, 0
0, 0, 0, 7409098, 31943, 0
0, 0, 0, 7413120, 30109, 0
0, 0, 0, 7415132, 33241, 0
0, 0, 0, 7417144, 35914, 0
0, 0, 0, 7419156, 38831, 0
0, 0, 0, 7423179, 64865, 0
0, 0, 0, 7425192, 45079, 0
0, 0, 0, 7427204, 47931, 0
0, 0, 0, 7429216, 50109, 0
0, 0, 0, 7433238, 57962, 0
0, 0, 0, 7435250, 30965, 0
0, 0, 0, 7437262, 51152, 0
0, 0, 0, 7439274, 13636, 0
0, 0, 0, 7441286, 9051, 0
0, 0, 0, 7445308, 59793, 0
0, 0, 0, 7447320, 43469, 0
0, 0, 0, 7449332, 32607, 0
0, 0, 0, 7451344, 36213, 0
0, 0, 0, 7455366, 31583, 0
0, 0, 0, 7457383, 12097, 0
0, 0, 0, 7459395, 64440, 0
0, 0, 0, 7461411, 34261, 0
0, 0, 0, 7465432, 17464, 0
0, 0, 0, 7467445, 53255, 0
0, 0, 0, 7469457, 38398, 0
0, 0, 0, 7471469, 5080, 0
0, 0, 0, 7475491, 52570, 0
0, 0, 0, 7477503, 1201, 0
0, 0, 0, 7479515, 46383, 0
0, 0, 0, 7481527, 30790, 0
0, 0, 0, 7485549, 50620, 0
0, 0, 0, 7487561, 46222, 0
0, 0, 0, 7489573, 61493, 0
0, 0, 0, 7491585, 51498, 0
0, 0, 0, 7495607, 22328, 0
0, 0, 0, 7497634, 58572, 0
0, 0, 0, 7499646, 18986, 0
0, 0, 0, 7501658, 23215, 0
0, 0, 0, 7505680, 49839, 0
0, 0, 0, 7507692, 21602, 0
0, 0, 0, 7509704, 8463, 0
0, 0, 0, 7511717, 23174, 0
0, 0, 0, 7515738, 30837, 0
0, 0, 0, 7517750, 62293, 0
0, 0, 0, 7519763, 51060, 0
0, 0, 0, 7521775, 8732, 0
0, 0, 0, 7523787, 44144, 0
0, 0, 0, 7527808, 60323, 0
0, 0, 0, 7529821, 27145, 0
0, 0, 0, 7531833, 25827, 0
0, 0, 0, 7533845, 52063, 0
0, 0, 0, 7537867, 44222, 0
0, 0, 0, 7539879, 7603, 0
0, 0, 0, 7541891, 4116, 0
0, 0, 0, 7543903, 13690, 0
0, 0, 0, 7547925, 62247, 0
0, 0, 0, 7549937, 29784, 0
0, 0, 0, 7551949, 18727, 0
0, 0, 0, 7553961, 37995, 0
0, 0, 0, 7557987, 8976, 0
0, 0, 0, 7560004, 11992, 0
0, 0, 0, 7562016, 23729, 0
0, 0, 0, 7564028, 32016, 0
0, 0, 0, 7568050, 29082, 0
0, 0, 0, 7570062, 31918, 0
0, 0, 0, 7572074, 20741, 0
0, 0, 0, 7574086, 8712, 0
0, 0, 0, 7578108, 58168, 0
0, 0, 0, 7580120, 56708, 0
0, 0, 0, 7582132, 27606, 0
0, 0, 0, 7584144, 39178, 0
0, 0, 0, 7588167, 8583, 0
0, 0, 0, 7590179, 19029, 0
0, 0, 0, 7592192, 55418, 0
0, 0, 0, 7594204, 58275, 0
0, 0, 0, 7598225, 52853, 0
0, 0, 0, 7600238, 43573, 0
0, 0, 0, 7602250, 21183, 0
0, 0, 0, 7604277, 62014, 0
0, 0, 0, 7606289, 26737, 0
0, 0, 0, 7610311, 7788, 0
0, 0, 0, 7612323, 43140, 0
0, 0, 0, 7614335, 30759, 0
0, 0, 0, 7616347, 55927, 0
0, 0, 0, 7620369, 63937, 0
0, 0, 0, 7622381, 63441, 0
0, 0, 0, 7624393, 32194, 0
0, 0, 0, 7626405, 44512, 0
0, 0, 0, 7630427, 54166, 0
0, 0, 0, 7632439, 101, 0
0, 0, 0, 7634451, 26144, 0
0, 0, 0, 7636463, 59748, 0
0, 0, 0, 7640485, 26733, 0
0, 0, 0, 7642497, 62324, 0
0, 0, 0, 7644509, 60167, 0
0, 0, 0, 7646522, 19467, 0
0, 0, 0, 7650543, 43613, 0
0, 0, 0, 7652555, 62343, 0
0, 0, 0, 7654568, 39264, 0
0, 0, 0, 7656584, 49630, 0
0, 0, 0, 7660610, 36023, 0
0, 0, 0, 7662622, 36189, 0
0, 0, 0, 7664634, 25739, 0
0, 0, 0, 7666646, 5764, 0
0, 0, 0, 7670668, 47670, 0
0, 0, 0, 7672680, 49888, 0
0, 0, 0, 7674692, 9147, 0
0, 0, 0, 7676704, 40383, 0
0, 0, 0, 7680726, 17559, 0
0, 0, 0, 7682738, 48773, 0
0, 0, 0, 7684750, 32418, 0
0, 0, 0, 7686763, 19978, 0
0, 0, 0, 7688775, 45761, 0
0, 0, 0, 7692796, 45402, 0
0, 0, 0, 7694809, 6216, 0
0, 0, 0, 7696821, 52508, 0
0, 0, 0, 7698833, 6089, 0
0, 0, 0, 7702855, 1221, 0
0, 0, 0, 7704867, 25993, 0
0, 0, 0, 7706879, 52073, 0
0, 0, 0, 7708891, 34002, 0
0, 0, 0, 7712928, 33706, 0
0, 0, 0, 7714940, 43570, 0
0, 0, 0, 7716952, 35279, 0
0, 0, 0, 7718964, 24945, 0
0, 0, 0, 7722986, 4552, 0
0, 0, 0, 7724998, 18903, 0
0, 0, 0, 7727010, 13844, 0
0, 0, 0, 7729022, 44625, 0
0, 0, 0, 7733044, 25762, 0
0, 0, 0, 7735056, 518, 0
0, 0, 0, 7737068, 20109, 0
0, 0, 0, 7739081, 54045, 0
0, 0, 0, 7743102, 62413, 0
0, 0, 0, 7745114, 28653, 0
0, 0, 0, 7747127, 15817, 0
0, 0, 0, 7749139, 16378, 0
0, 0, 0, 7753161, 18377, 0
0, 0, 0, 7755174, 32280, 0
0, 0, 0, 7757191, 54103, 0
0, 0, 0, 7759203, 31493, 0
0, 0, 0, 7763228, 17255, 0
0, 0, 0, 7765240, 9469, 0
0, 0, 0, 7767253, 2441, 0
0, 0, 0, 7769265, 18324, 0
0, 0, 0, 7771277, 7402, 0
0, 0, 0, 7775299, 19539, 0
0, 0, 0, 7777311, 14269, 0
0, 0, 0, 7779323, 50943, 0
0, 0, 0, 7781335, 9796, 0
0, 0, 0, 7785357, 12764, 0
0, 0, 0, 7787369, 24741, 0
0, 0, 0, 7789381, 5408, 0
0, 0, 0, 7791393, 14293, 0
0, 0, 0, 7795415, 32163, 0
0, 0, 0, 7797427, 57932, 0
0, 0, 0, 7799439, 1422, 0
0, 0, 0, 7801451, 37780, 0
0, 0, 0, 7805473, 12691, 0
0, 0, 0, 7807485, 32161, 0
0, 0, 0, 7809497, 54564, 0
0, 0, 0, 7811510, 14452, 0
0, 0, 0, 7815531, 56525, 0
0, 0, 0, 7817559, 13082, 0
0, 0, 0, 7819571, 42500, 0
0, 0, 0, 7821583, 15267, 0
0, 0, 0, 7825605, 30591, 0
0, 0, 0, 7827617, 64833, 0
0, 0, 0, 7829629, 13823, 0
0, 0, 0, 7831641, 32786, 0
0, 0, 0, 7835663, 62543, 0
0, 0, 0, 7837675, 22082, 0
0, 0, 0, 7839687, 61592, 0
0, 0, 0, 7841699, 49355, 0
0, 0, 0, 7845721, 61043, 0
0, 0, 0, 7847733, 63222, 0
0, 0, 0, 7849745, 16889, 0
0, 0, 0, 7851757, 55636, 0
0, 0, 0, 7853770, 51379, 0
0, 0, 0, 7857796, 18900, 0
0, 0, 0, 7859812, 7916, 0
0, 0, 0, 7861824, 38069, 0
0, 0, 0, 7863836, 36894, 0
0, 0, 0, 7867858, 65154, 0
0, 0, 0, 7869870, 17279, 0
0, 0, 0, 7871882, 26966, 0
0, 0, 0, 7873894, 56931, 0
0, 0, 0, 7877916, 35195, 0
0, 0, 0, 7879928, 42336, 0
0, 0, 0, 7881940, 51623, 0
0, 0, 0, 7883952, 49578, 0
0, 0, 0, 7887974, 39295, 0
0, 0, 0, 7889986, 27820, 0
0, 0, 0, 7891998, 18657, 0
0, 0, 0, 7894011, 11248, 0
0, 0, 0, 7898033, 51428, 0
0, 0, 0, 7900045, 7480, 0
0, 0, 0, 7902057, 31821, 0
0, 0, 0, 7904069, 2150, 0
0, 0, 0, 7908091, 38458, 0
0, 0, 0, 7910103, 5918, 0
0, 0, 0, 7912115, 17847, 0
0, 0, 0, 7914127, 39760, 0
0, 0, 0, 7918149, 46250, 0
0, 0, 0, 7920162, 38759, 0
0, 0, 0, 7922175, 10040, 0
0, 0, 0, 7924202, 9952, 0
0, 0, 0, 7928223, 44014, 0
0, 0, 0, 7930235, 50358, 0
0, 0, 0, 7932248, 17510, 0
0, 0, 0, 7934260, 46732, 0
0, 0, 0, 7936272, 55367, 0
0, 0, 0, 7940294, 12163, 0
0, 0, 0, 7942306, 13831, 0
0, 0, 0, 7944318, 51395, 0
0, 0, 0, 7946330, 57188, 0
0, 0, 0, 7950352, 38339, 0
0, 0, 0, 7952364, 35852, 0
0, 0, 0, 7954376, 3562, 0
0, 0, 0, 7956393, 34400, 0
0, 0, 0, 7960418, 32328, 0
0, 0, 0, 7962430, 35566, 0
0, 0, 0, 7964442, 29030, 0
0, 0, 0, 7966454, 20867, 0
0, 0, 0, 7970476, 44203, 0
0, 0, 0, 7972488, 60967, 0
0, 0, 0, 7974500, 53107, 0
0, 0, 0, 7976513, 63324, 0
0, 0, 0, 7980534, 2708, 0
0, 0, 0, 7982547, 24088, 0
0, 0, 0, 7984559, 26327, 0
0, 0, 0, 7986571, 24649, 0
0, 0, 0, 7990593, 62239, 0
0, 0, 0, 7992605, 15664, 0
0, 0, 0, 7994617, 59777, 0
0, 0, 0, 7996629, 49441, 0
0, 0, 0, 8000651, 4045, 0
0, 0, 0, 8002663, 60173, 0
0, 0, 0, 8004675, 53465, 0
0, 0, 0, 8006687, 23878, 0
0, 0, 0, 8010709, 59505, 0
0, 0, 0, 8012721, 56753, 0
0, 0, 0, 8014733, 60314, 0
0, 0, 0, 8016745, 20850, 0
0, 0, 0, 8018758, 57386, 0
0, 0, 0, 8022779, 50469, 0
0, 0, 0, 8024791, 14609, 0
0, 0, 0, 8026804, 36748, 0
0, 0, 0, 8028816, 35969, 0
0, 0, 0, 8032852, 28186, 0
0, 0, 0, 8034864, 43732, 0
0, 0, 0, 8036876, 13101, 0
0, 0, 0, 8038889, 53556, 0
0, 0, 0, 8042910, 26794, 0
0, 0, 0, 8044923, 1896, 0
0, 0, 0, 8046935, 49580, 0
0, 0, 0, 8048947, 7798, 0
0, 0, 0, 8052969, 35442, 0
0, 0, 0, 8054981, 30849, 0
0, 0, 0, 8056997, 40327, 0
0, 0, 0, 8059010, 139, 0
0, 0, 0, 8063035, 45867, 0
0, 0, 0, 8065047, 31578, 0
0, 0, 0, 8067060, 16175, 0
0, 0, 0, 8069072, 16934, 0
0, 0, 0, 8073093, 37310, 0
0, 0, 0, 8075106, 31710, 0
0, 0, 0, 8077118, 6892, 0
0, 0, 0, 8079130, 22207, 0
0, 0, 0, 8083151, 23096, 0
0, 0, 0, 8085165, 173, 0
0, 0, 0, 8087177, 57264, 0
0, 0, 0, 8089190, 13023, 0
0, 0, 0, 8093211, 2979, 0
0, 0, 0, 8095223, 30989, 0
0, 0, 0, 8097236, 64553, 0
0, 0, 0, 8099248, 64968, 0
0, 0, 0, 8101260, 15471, 0
0, 0, 0, 8105282, 37855, 0
0, 0, 0, 8107294, 36984, 0
0, 0, 0, 8109306, 62982, 0
0, 0, 0, 8111318, 56760, 0
0, 0, 0, 8115340, 388, 0
0, 0, 0, 8117352, 51978, 0
0, 0, 0, 8119364, 2162, 0
0, 0, 0, 8121376, 34210, 0
0, 0, 0, 8125398, 14378, 0
0, 0, 0, 8127410, 47180, 0
0, 0, 0, 8129422, 942, 0
0, 0, 0, 8131434, 59511, 0
0, 0, 0, 8135456, 46023, 0
0, 0, 0, 8137483, 1674, 0
0, 0, 0, 8139495, 18367, 0
0, 0, 0, 8141507, 4989, 0
0, 0, 0, 8145529, 18176, 0
0, 0, 0, 8147541, 54213, 0
0, 0, 0, 8149553, 38687, 0
0, 0, 0, 8151566, 58567, 0
0, 0, 0, 8155587, 53784, 0
0, 0, 0, 8157604, 8516, 0
0, 0, 0, 8159616, 17176, 0
0, 0, 0, 8161632, 21740, 0
0, 0, 0, 8165654, 40543, 0
0, 0, 0, 8167666, 50022, 0
0, 0, 0, 8169678, 52465, 0
0, 0, 0, 8171690, 29596, 0
0, 0, 0, 8175712, 4458, 0
0, 0, 0, 8177724, 448, 0
0, 0, 0, 8179736, 63448, 0
0, 0, 0, 8181748, 816, 0
0, 0, 0, 8183760, 26957, 0
0, 0, 0, 8187782, 30543, 0
0, 0, 0, 8189794, 57402, 0
0, 0, 0, 8191806, 16912, 0
0, 0, 0, 8193819, 5056, 0
0, 0, 0, 8197840, 8918, 0
0, 0, 0, 8199852, 27771, 0
0, 0, 0, 8201865, 36961, 0
0, 0, 0, 8203877, 27512, 0
0, 0, 0, 8207898, 61228, 0
0, 0, 0, 8209911, 15330, 0
0, 0, 0, 8211923, 60677, 0
0, 0, 0, 8213935, 35543, 0
0, 0, 0, 8217957, 59692, 0
0, 0, 0, 8219969, 17284, 0
0, 0, 0, 8221981, 64457, 0
0, 0, 0, 8223993, 24234, 0
0, 0, 0, 8228015, 59352, 0
0, 0, 0, 8230027, 45357, 0
0, 0, 0, 8232040, 61485, 0
0, 0, 0, 8234052, 33201, 0
0, 0, 0, 8238073, 53664, 0
0, 0, 0, 8240085, 20962, 0
0, 0, 0, 8242098, 59732, 0
0, 0, 0, 8244125, 3747, 0
0, 0, 0, 8248146, 2765, 0
0, 0, 0, 8250160, 63494, 0
0, 0, 0, 8252172, 25857, 0
0, 0, 0, 8254184, 50531, 0
0, 0, 0, 8258210, 49939, 0
0, 0, 0, 8260226, 52335, 0
0, 0, 0, 8262238, 24080, 0
0, 0, 0, 8264250, 30089, 0
0, 0, 0, 8266263, 1604, 0
0, 0, 0, 8270284, 43414, 0
0, 0, 0, 8272296, 42766, 0
0, 0, 0, 8274309, 55117, 0
0, 0, 0, 8276321, 3311, 0
0, 0, 0, 8280342, 59330, 0
0, 0, 0, 8282355, 24676, 0
0, 0, 0, 8284367, 10482, 0
0, 0, 0, 8286379, 40884, 0
0, 0, 0, 8290400, 10567, 0
0, 0, 0, 8292413, 7070, 0
0, 0, 0, 8294425, 15488, 0
0, 0, 0, 8296437, 29277, 0
0, 0, 0, 8300459, 50551, 0
0, 0, 0, 8302471, 61315, 0
0, 0, 0, 8304483, 60738, 0
0, 0, 0, 8306495, 38170, 0
0, 0, 0, 8310517, 27673, 0
0, 0, 0, 8312529, 23454, 0
0, 0, 0, 8314541, 24601, 0
0, 0, 0, 8316554, 4345, 0
0, 0, 0, 8320575, 16813, 0
0, 0, 0, 8322587, 21070, 0
0, 0, 0, 8324600, 17123, 0
0, 0, 0, 8326612, 64538, 0
0, 0, 0, 8330633, 16912, 0
0, 0, 0, 8332646, 55125, 0
0, 0, 0, 8334658, 38847, 0
0, 0, 0, 8336670, 63624, 0
0, 0, 0, 8340692, 41811, 0
0, 0, 0, 8342704, 41615, 0
0, 0, 0, 8344716, 13960, 0
0, 0, 0, 8346728, 49404, 0
0, 0, 0, 8350750, 45328, 0
0, 0, 0, 8352777, 48186, 0
0, 0, 0, 8354789, 11151, 0
0, 0, 0, 8356805, 59387, 0
0, 0, 0, 8358818, 22914, 0
0, 0, 0, 8362843, 46675, 0
0, 0, 0, 8364855, 43910, 0
0, 0, 0, 8366867, 61970, 0
0, 0, 0, 8368879, 5214, 0
0, 0, 0, 8372901, 28170, 0
0, 0, 0, 8374913, 35890, 0
0, 0, 0, 8376926, 55996, 0
0, 0, 0, 8378938, 53254, 0
0, 0, 0, 8382959, 7636, 0
0, 0, 0, 8384972, 48376, 0
0, 0, 0, 8386984, 42751, 0
0, 0, 0, 8388996, 4032, 0
0, 0, 0, 8393018, 17648, 0
0, 0, 0, 8395030, 9167, 0
0, 0, 0, 8397042, 57360, 0
0, 0, 0, 8399054, 64724, 0
0, 0, 0, 8403076, 55581, 0
0, 0, 0, 8405088, 45109, 0
0, 0, 0, 8407100, 36346, 0
0, 0, 0, 8409113, 63694, 0
0, 0, 0, 8413134, 31566, 0
0, 0, 0, 8415146, 26669, 0
0, 0, 0, 8417160, 7447, 0
0, 0, 0, 8419172, 38913, 0
0, 0, 0, 8423194, 44408, 0
0, 0, 0, 8425206, 18631, 0
0, 0, 0, 8427218, 31734, 0
0, 0, 0, 8429230, 9477, 0
0, 0, 0, 8431242, 18060, 0
0, 0, 0, 8435264, 1576, 0
0, 0, 0, 8437276, 55465, 0
0, 0, 0, 8439288, 63373, 0
0, 0, 0, 8441301, 40763, 0
0, 0, 0, 8445322, 7155, 0
0, 0, 0, 8447334, 51035, 0
0, 0, 0, 8449346, 36522, 0
0, 0, 0, 8451359, 65267, 0
0, 0, 0, 8455380, 10327, 0
0, 0, 0, 8457412, 1819, 0
0, 0, 0, 8459424, 18436, 0
0, 0, 0, 8461440, 2439, 0
0, 0, 0, 8465461, 51076, 0
0, 0, 0, 8467474, 47016, 0
0, 0, 0, 8469486, 32382, 0
0, 0, 0, 8471498, 64371, 0
0, 0, 0, 8475520, 64638, 0
0, 0, 0, 8477532, 64181, 0
0, 0, 0, 8479544, 21201, 0
0, 0, 0, 8481556, 6689, 0
0, 0, 0, 8485578, 44381, 0
0, 0, 0, 8487590, 61237, 0
0, 0, 0, 8489602, 23536, 0
0, 0, 0, 8491614, 24299, 0
0, 0, 0, 8495636, 46377, 0
0, 0, 0, 8497648, 42064, 0
0, 0, 0, 8499660, 12993, 0
0, 0, 0, 8501673, 7256, 0
0, 0, 0, 8505694, 2822, 0
0, 0, 0, 8507706, 26351, 0
0, 0, 0, 8509718, 28974, 0
0, 0, 0, 8511731, 34116, 0
0, 0, 0, 8513743, 22162, 0
0, 0, 0, 8517764, 11898, 0
0, 0, 0, 8519777, 16152, 0
0, 0, 0, 8521789, 64187, 0
0, 0, 0, 8523801, 62018, 0
0, 0, 0, 8527823, 24246, 0
0, 0, 0, 8529835, 21589, 0
0, 0, 0, 8531847, 1908, 0
0, 0, 0, 8533859, 42933, 0
0, 0, 0, 8537881, 46091, 0
0, 0, 0, 8539893, 5425, 0
0, 0, 0, 8541905, 46087, 0
0, 0, 0, 8543917, 52577, 0
0, 0, 0, 8547939, 34760, 0
0, 0, 0, 8549951, 49824, 0
0, 0, 0, 8551963, 28234, 0
0, 0, 0, 8553976, 41499, 0
0, 0, 0, 8558002, 25101, 0
0, 0, 0, 8560018, 136, 0
0, 0, 0, 8562030, 11402, 0
0, 0, 0, 8564057, 47051, 0
0, 0, 0, 8568079, 43354, 0
0, 0, 0, 8570091, 3656, 0
0, 0, 0, 8572103, 42122, 0
0, 0, 0, 8574115, 46297, 0
0, 0, 0, 8578137, 31587, 0
0, 0, 0, 8580150, 4271, 0
0, 0, 0, 8582163, 51700, 0
0, 0, 0, 8584175, 2314, 0
0, 0, 0, 8588196, 4681, 0
0, 0, 0, 8590209, 52103, 0
0, 0, 0, 8592221, 2491, 0
0, 0, 0, 8594233, 8387, 0
0, 0, 0, 8596245, 29575, 0
