skippedBeat, drNoTrigger, missingData, timestep (us), accelX, accelY
0, 0, 0, 8927998, 17510, 0
0, 0, 0, 8930010, 46732, 0
0, 0, 0, 8934032, 55367, 0
0, 0, 0, 8936044, 12163, 0
0, 0, 0, 8938056, 13831, 0
0, 0, 0, 8940068, 51395, 0
0, 0, 0, 8942080, 57188, 0
0, 0, 0, 8946102, 38339, 0
0, 0, 0, 8948114, 35852, 0
0, 0, 0, 8950126, 3562, 0
0, 0, 0, 8952142, 34400, 0
0, 0, 0, 8956168, 32328, 0
0, 0, 0, 8958180, 35566, 0
0, 0, 0, 8960192, 29030, 0
0, 0, 0, 8962204, 20867, 0
0, 0, 0, 8966225, 44203, 0
0, 0, 0, 8968237, 60967, 0
0, 0, 0, 8970249, 53107, 0
0, 0, 0, 8972262, 63324, 0
0, 0, 0, 8976283, 2708, 0
0, 0, 0, 8978295, 24088, 0
0, 0, 0, 8980307, 26327, 0
0, 0, 0, 8982319, 24649, 0
0, 0, 0, 8986341, 62239, 0
0, 0, 0, 8988353, 15664, 0
0, 0, 0, 8990365, 59777, 0
0, 0, 0, 8992377, 49441, 0
0, 0, 0, 8996399, 4045, 0
0, 0, 0, 8998411, 60173, 0
0, 0, 0, 9000423, 53465, 0
0, 0, 0, 9002435, 23878, 0
0, 0, 0, 9006456, 59505, 0
0, 0, 0, 9008468, 56753, 0
0, 0, 0, 9010481, 60314, 0
0, 0, 0, 9012493, 20850, 0
0, 0, 0, 9016514, 57386, 0
0, 0, 0, 9018526, 50469, 0
0, 0, 0, 9020538, 14609, 0
0, 0, 0, 9022550, 36748, 0
0, 0, 0, 9024563, 35969, 0
0, 0, 0, 9028599, 28186, 0
0, 0, 0, 9030611, 43732, 0
0, 0, 0, 9032623, 13101, 0
0, 0, 0, 9034635, 53556, 0
0, 0, 0, 9038657, 26794, 0
0, 0, 0, 9040669, 1896, 0
0, 0, 0, 9042681, 49580, 0
0, 0, 0, 9044693, 7798, 0
0, 0, 0, 9048715, 35442, 0
0, 0, 0, 9050727, 30849, 0
0, 0, 0, 9052743, 40327, 0
0, 0, 0, 9054755, 139, 0
0, 0, 0, 9058781, 45867, 0
0, 0, 0, 9060793, 31578, 0
0, 0, 0, 9062805, 16175, 0
0, 0, 0, 9064817, 16934, 0
0, 0, 0, 9068838, 37310, 0
0, 0, 0, 9070850, 31710, 0
0, 0, 0, 9072862, 6892, 0
0, 0, 0, 9074875, 22207, 0
0, 0, 0, 9078896, 23096, 0
0, 0, 0, 9080908, 173, 0
0, 0, 0, 9082920, 57264, 0
0, 0, 0, 9084932, 13023, 0
0, 0, 0, 9088954, 2979, 0
0, 0, 0, 9090968, 30989, 0
0, 0, 0, 9092980, 64553, 0
0, 0, 0, 9094992, 64968, 0
0, 0, 0, 9099014, 15471, 0
0, 0, 0, 9101026, 37855, 0
0, 0, 0, 9103038, 36984, 0
0, 0, 0, 9105050, 62982, 0
0, 0, 0, 9107062, 56760, 0
0, 0, 0, 9111083, 388, 0
0, 0, 0, 9113095, 51978, 0
0, 0, 0, 9115108, 2162, 0
0, 0, 0, 9117120, 34210, 0
0, 0, 0, 9121141, 14378, 0
0, 0, 0, 9123153, 47180, 0
0, 0, 0, 9125165, 942, 0
0, 0, 0, 9127177, 59511, 0
0, 0, 0, 9131199, 46023, 0
0, 0, 0, 9133226, 1674, 0
0, 0, 0, 9135238, 18367, 0
0, 0, 0, 9137250, 4989, 0
0, 0, 0, 9141272, 18176, 0
0, 0, 0, 9143284, 54213, 0
0, 0, 0, 9145296, 38687, 0
0, 0, 0, 9147308, 58567, 0
0, 0, 0, 9151330, 53784, 0
0, 0, 0, 9153346, 8516, 0
0, 0, 0, 9155358, 17176, 0
0, 0, 0, 9157374, 21740, 0
0, 0, 0, 9161396, 40543, 0
0, 0, 0, 9163408, 50022, 0
0, 0, 0, 9165420, 52465, 0
0, 0, 0, 9167432, 29596, 0
0, 0, 0, 9171453, 4458, 0
0, 0, 0, 9173465, 448, 0
0, 0, 0, 9175478, 63448, 0
0, 0, 0, 9177490, 816, 0
0, 0, 0, 9181511, 26957, 0
0, 0, 0, 9183523, 30543, 0
0, 0, 0, 9185535, 57402, 0
0, 0, 0, 9187547, 16912, 0
0, 0, 0, 9189559, 5056, 0
0, 0, 0, 9193581, 8918, 0
0, 0, 0, 9195593, 27771, 0
0, 0, 0, 9197605, 36961, 0
0, 0, 0, 9199617, 27512, 0
0, 0, 0, 9203639, 61228, 0
0, 0, 0, 9205651, 15330, 0
0, 0, 0, 9207663, 60677, 0
0, 0, 0, 9209675, 35543, 0
0, 0, 0, 9213697, 59692, 0
0, 0, 0, 9215709, 17284, 0
0, 0, 0, 9217721, 64457, 0
0, 0, 0, 9219733, 24234, 0
0, 0, 0, 9223754, 59352, 0
0, 0, 0, 9225766, 45357, 0
0, 0, 0, 9227778, 61485, 0
0, 0, 0, 9229791, 33201, 0
0, 0, 0, 9233812, 53664, 0
0, 0, 0, 9235824, 20962, 0
0, 0, 0, 9237836, 59732, 0
0, 0, 0, 9239864, 3747, 0
0, 0, 0, 9243885, 2765, 0
0, 0, 0, 9245897, 63494, 0
0, 0, 0, 9247909, 25857, 0
0, 0, 0, 9249921, 50531, 0
0, 0, 0, 9253947, 49939, 0
0, 0, 0, 9255964, 52335, 0
0, 0, 0, 9257976, 24080, 0
0, 0, 0, 9259989, 30089, 0
0, 0, 0, 9264010, 1604, 0
0, 0, 0, 9266022, 43414, 0
0, 0, 0, 9268034, 42766, 0
0, 0, 0, 9270047, 55117, 0
0, 0, 0, 9272059, 3311, 0
0, 0, 0, 9276080, 59330, 0
0, 0, 0, 9278092, 24676, 0
0, 0, 0, 9280104, 10482, 0
0, 0, 0, 9282116, 40884, 0
0, 0, 0, 9286138, 10567, 0
0, 0, 0, 9288150, 7070, 0
0, 0, 0, 9290162, 15488, 0
0, 0, 0, 9292174, 29277, 0
0, 0, 0, 9296196, 50551, 0
0, 0, 0, 9298208, 61315, 0
0, 0, 0, 9300220, 60738, 0
0, 0, 0, 9302232, 38170, 0
0, 0, 0, 9306254, 27673, 0
0, 0, 0, 9308266, 23454, 0
0, 0, 0, 9310278, 24601, 0
0, 0, 0, 9312290, 4345, 0
0, 0, 0, 9316311, 16813, 0
0, 0, 0, 9318323, 21070, 0
0, 0, 0, 9320335, 17123, 0
0, 0, 0, 9322347, 64538, 0
0, 0, 0, 9326369, 16912, 0
0, 0, 0, 9328381, 55125, 0
0, 0, 0, 9330393, 38847, 0
0, 0, 0, 9332405, 63624, 0
0, 0, 0, 9336427, 41811, 0
0, 0, 0, 9338439, 41615, 0
0, 0, 0, 9340451, 13960, 0
0, 0, 0, 9342463, 49404, 0
0, 0, 0, 9346484, 45328, 0
0, 0, 0, 9348512, 48186, 0
0, 0, 0, 9350524, 11151, 0
0, 0, 0, 9352540, 59387, 0
0, 0, 0, 9354552, 22914, 0
0, 0, 0, 9358578, 46675, 0
0, 0, 0, 9360590, 43910, 0
0, 0, 0, 9362602, 61970, 0
0, 0, 0, 9364614, 5214, 0
0, 0, 0, 9368635, 28170, 0
0, 0, 0, 9370647, 35890, 0
0, 0, 0, 9372660, 55996, 0
0, 0, 0, 9374672, 53254, 0
0, 0, 0, 9378693, 7636, 0
0, 0, 0, 9380705, 48376, 0
0, 0, 0, 9382717, 42751, 0
0, 0, 0, 9384729, 4032, 0
0, 0, 0, 9388751, 17648, 0
0, 0, 0, 9390763, 9167, 0
0, 0, 0, 9392775, 57360, 0
0, 0, 0, 9394787, 64724, 0
0, 0, 0, 9398809, 55581, 0
0, 0, 0, 9400821, 45109, 0
0, 0, 0, 9402833, 36346, 0
0, 0, 0, 9404845, 63694, 0
0, 0, 0, 9408866, 31566, 0
0, 0, 0, 9410879, 26669, 0
0, 0, 0, 9412891, 7447, 0
0, 0, 0, 9414903, 38913, 0
0, 0, 0, 9418924, 44408, 0
0, 0, 0, 9420936, 18631, 0
0, 0, 0, 9422948, 31734, 0
0, 0, 0, 9424962, 9477, 0
0, 0, 0, 9428983, 18060, 0
0, 0, 0, 9430995, 1576, 0
0, 0, 0, 9433008, 55465, 0
0, 0, 0, 9435020, 63373, 0
0, 0, 0, 9439041, 40763, 0
0, 0, 0, 9441053, 7155, 0
0, 0, 0, 9443066, 51035, 0
0, 0, 0, 9445078, 36522, 0
0, 0, 0, 9447090, 65267, 0
0, 0, 0, 9451111, 10327, 0
0, 0, 0, 9453143, 1819, 0
0, 0, 0, 9455155, 18436, 0
0, 0, 0, 9457171, 2439, 0
0, 0, 0, 9461192, 51076, 0
0, 0, 0, 9463204, 47016, 0
0, 0, 0, 9465216, 32382, 0
0, 0, 0, 9467228, 64371, 0
0, 0, 0, 9471250, 64638, 0
0, 0, 0, 9473262, 64181, 0
0, 0, 0, 9475274, 21201, 0
0, 0, 0, 9477286, 6689, 0
0, 0, 0, 9481308, 44381, 0
0, 0, 0, 9483320, 61237, 0
0, 0, 0, 9485332, 23536, 0
0, 0, 0, 9487344, 24299, 0
0, 0, 0, 9491366, 46377, 0
0, 0, 0, 9493378, 42064, 0
0, 0, 0, 9495390, 12993, 0
0, 0, 0, 9497402, 7256, 0
0, 0, 0, 9501423, 2822, 0
0, 0, 0, 9503435, 26351, 0
0, 0, 0, 9505448, 28974, 0
0, 0, 0, 9507460, 34116, 0
0, 0, 0, 9511481, 22162, 0
0, 0, 0, 9513493, 11898, 0
0, 0, 0, 9515505, 16152, 0
0, 0, 0, 9517517, 64187, 0
0, 0, 0, 9521539, 62018, 0
0, 0, 0, 9523551, 24246, 0
0, 0, 0, 9525563, 21589, 0
0, 0, 0, 9527575, 1908, 0
0, 0, 0, 9529587, 42933, 0
0, 0, 0, 9533609, 46091, 0
0, 0, 0, 9535621, 5425, 0
0, 0, 0, 9537633, 46087, 0
0, 0, 0, 9539645, 52577, 0
0, 0, 0, 9543667, 34760, 0
0, 0, 0, 9545679, 49824, 0
0, 0, 0, 9547691, 28234, 0
0, 0, 0, 9549703, 41499, 0
0, 0, 0, 9553729, 25101, 0
0, 0, 0, 9555744, 136, 0
0, 0, 0, 9557757, 11402, 0
0, 0, 0, 9559784, 47051, 0
0, 0, 0, 9563805, 43354, 0
0, 0, 0, 9565817, 3656, 0
0, 0, 0, 9567829, 42122, 0
0, 0, 0, 9569842, 46297, 0
0, 0, 0, 9573863, 31587, 0
0, 0, 0, 9575875, 4271, 0
0, 0, 0, 9577887, 51700, 0
0, 0, 0, 9579899, 2314, 0
0, 0, 0, 9583921, 4681, 0
0, 0, 0, 9585933, 52103, 0
0, 0, 0, 9587945, 2491, 0
0, 0, 0, 9589958, 8387, 0
0, 0, 0, 9593980, 29575, 0
