skippedBeat, drNoTrigger, missingData, timestep (us), accelX, accelY
0, 0, 0, 8239657, 16889, 0
0, 0, 0, 8241669, 55636, 0
0, 0, 0, 8245691, 51379, 0
0, 0, 0, 8247703, 18900, 0
0, 0, 0, 8249715, 7916, 0
0, 0, 0, 8251727, 38069, 0
0, 0, 0, 8255749, 36894, 0
0, 0, 0, 8257761, 65154, 0
0, 0, 0, 8259773, 17279, 0
0, 0, 0, 8261785, 26966, 0
0, 0, 0, 8263798, 56931, 0
0, 0, 0, 8267819, 35195, 0
0, 0, 0, 8269831, 42336, 0
0, 0, 0, 8271843, 51623, 0
0, 0, 0, 8273856, 49578, 0
0, 0, 0, 8277877, 39295, 0
0, 0, 0, 8279889, 27820, 0
0, 0, 0, 8281902, 18657, 0
0, 0, 0, 8283914, 11248, 0
0, 0, 0, 8287935, 51428, 0
0, 0, 0, 8289947, 7480, 0
0, 0, 0, 8291960, 31821, 0
0, 0, 0, 8293972, 2150, 0
0, 0, 0, 8297993, 38458, 0
0, 0, 0, 8300006, 5918, 0
0, 0, 0, 8302022, 17847, 0
0, 0, 0, 8304034, 39760, 0
0, 0, 0, 8308056, 46250, 0
0, 0, 0, 8310068, 38759, 0
0, 0, 0, 8312080, 10040, 0
0, 0, 0, 8314107, 9952, 0
0, 0, 0, 8318129, 44014, 0
0, 0, 0, 8320141, 50358, 0
0, 0, 0, 8322153, 17510, 0
0, 0, 0, 8324165, 46732, 0
0, 0, 0, 8328187, 55367, 0
0, 0, 0, 8330199, 12163, 0
0, 0, 0, 8332211, 13831, 0
0, 0, 0, 8334223, 51395, 0
0, 0, 0, 8338245, 57188, 0
0, 0, 0, 8340257, 38339, 0
0, 0, 0, 8342269, 35852, 0
0, 0, 0, 8344282, 3562, 0
0, 0, 0, 8346294, 34400, 0
0, 0, 0, 8350315, 32328, 0
0, 0, 0, 8352327, 35566, 0
0, 0, 0, 8354340, 29030, 0
0, 0, 0, 8356352, 20867, 0
0, 0, 0, 8360373, 44203, 0
0, 0, 0, 8362385, 60967, 0
0, 0, 0, 8364398, 53107, 0
0, 0, 0, 8366410, 63324, 0
0, 0, 0, 8370431, 2708, 0
0, 0, 0, 8372444, 24088, 0
0, 0, 0, 8374456, 26327, 0
0, 0, 0, 8376468, 24649, 0
0, 0, 0, 8380490, 62239, 0
0, 0, 0, 8382502, 15664, 0
0, 0, 0, 8384514, 59777, 0
0, 0, 0, 8386526, 49441, 0
0, 0, 0, 8390548, 4045, 0
0, 0, 0, 8392560, 60173, 0
0, 0, 0, 8394572, 53465, 0
0, 0, 0, 8396585, 23878, 0
0, 0, 0, 8400607, 59505, 0
0, 0, 0, 8402623, 56753, 0
0, 0, 0, 8404635, 60314, 0
0, 0, 0, 8406647, 20850, 0
0, 0, 0, 8410669, 57386, 0
0, 0, 0, 8412681, 50469, 0
0, 0, 0, 8414693, 14609, 0
0, 0, 0, 8416706, 36748, 0
0, 0, 0, 8420727, 35969, 0
0, 0, 0, 8422754, 28186, 0
0, 0, 0, 8424767, 43732, 0
0, 0, 0, 8426779, 13101, 0
0, 0, 0, 8428791, 53556, 0
0, 0, 0, 8432813, 26794, 0
0, 0, 0, 8434825, 1896, 0
0, 0, 0, 8436837, 49580, 0
0, 0, 0, 8438849, 7798, 0
0, 0, 0, 8442871, 35442, 0
0, 0, 0, 8444883, 30849, 0
0, 0, 0, 8446895, 40327, 0
0, 0, 0, 8448907, 139, 0
0, 0, 0, 8452929, 45867, 0
0, 0, 0, 8454941, 31578, 0
0, 0, 0, 8456953, 16175, 0
0, 0, 0, 8458965, 16934, 0
0, 0, 0, 8462987, 37310, 0
0, 0, 0, 8464999, 31710, 0
0, 0, 0, 8467011, 6892, 0
0, 0, 0, 8469023, 22207, 0
0, 0, 0, 8473045, 23096, 0
0, 0, 0, 8475057, 173, 0
0, 0, 0, 8477069, 57264, 0
0, 0, 0, 8479082, 13023, 0
0, 0, 0, 8483103, 2979, 0
0, 0, 0, 8485115, 30989, 0
0, 0, 0, 8487127, 64553, 0
0, 0, 0, 8489140, 64968, 0
0, 0, 0, 8493161, 15471, 0
0, 0, 0, 8495173, 37855, 0
0, 0, 0, 8497186, 36984, 0
0, 0, 0, 8499198, 62982, 0
0, 0, 0, 8503223, 56760, 0
0, 0, 0, 8505235, 388, 0
0, 0, 0, 8507248, 51978, 0
0, 0, 0, 8509260, 2162, 0
0, 0, 0, 8513281, 34210, 0
0, 0, 0, 8515294, 14378, 0
0, 0, 0, 8517306, 47180, 0
0, 0, 0, 8519318, 942, 0
0, 0, 0, 8521330, 59511, 0
0, 0, 0, 8525352, 46023, 0
0, 0, 0, 8527379, 1674, 0
0, 0, 0, 8529391, 18367, 0
0, 0, 0, 8531403, 4989, 0
0, 0, 0, 8535425, 18176, 0
0, 0, 0, 8537437, 54213, 0
0, 0, 0, 8539449, 38687, 0
0, 0, 0, 8541461, 58567, 0
0, 0, 0, 8545483, 53784, 0
0, 0, 0, 8547495, 8516, 0
0, 0, 0, 8549507, 17176, 0
0, 0, 0, 8551519, 21740, 0
0, 0, 0, 8555541, 40543, 0
0, 0, 0, 8557553, 50022, 0
0, 0, 0, 8559565, 52465, 0
0, 0, 0, 8561579, 29596, 0
0, 0, 0, 8565600, 4458, 0
0, 0, 0, 8567613, 448, 0
0, 0, 0, 8569625, 63448, 0
0, 0, 0, 8571637, 816, 0
0, 0, 0, 8575658, 26957, 0
0, 0, 0, 8577671, 30543, 0
0, 0, 0, 8579683, 57402, 0
0, 0, 0, 8581695, 16912, 0
0, 0, 0, 8585717, 5056, 0
0, 0, 0, 8587729, 8918, 0
0, 0, 0, 8589741, 27771, 0
0, 0, 0, 8591753, 36961, 0
0, 0, 0, 8595775, 27512, 0
0, 0, 0, 8597787, 61228, 0
0, 0, 0, 8599799, 15330, 0
0, 0, 0, 8601815, 60677, 0
0, 0, 0, 8603827, 35543, 0
0, 0, 0, 8607849, 59692, 0
0, 0, 0, 8609861, 17284, 0
0, 0, 0, 8611873, 64457, 0
0, 0, 0, 8613885, 24234, 0
0, 0, 0, 8617907, 59352, 0
0, 0, 0, 8619919, 45357, 0
0, 0, 0, 8621931, 61485, 0
0, 0, 0, 8623943, 33201, 0
0, 0, 0, 8627965, 53664, 0
0, 0, 0, 8629977, 20962, 0
0, 0, 0, 8631989, 59732, 0
0, 0, 0, 8634017, 3747, 0
0, 0, 0, 8638039, 2765, 0
0, 0, 0, 8640051, 63494, 0
0, 0, 0, 8642063, 25857, 0
0, 0, 0, 8644075, 50531, 0
0, 0, 0, 8648097, 49939, 0
0, 0, 0, 8650109, 52335, 0
0, 0, 0, 8652121, 24080, 0
0, 0, 0, 8654133, 30089, 0
0, 0, 0, 8658155, 1604, 0
0, 0, 0, 8660167, 43414, 0
0, 0, 0, 8662179, 42766, 0
0, 0, 0, 8664191, 55117, 0
0, 0, 0, 8668213, 3311, 0
0, 0, 0, 8670225, 59330, 0
0, 0, 0, 8672237, 24676, 0
0, 0, 0, 8674249, 10482, 0
0, 0, 0, 8678271, 40884, 0
0, 0, 0, 8680283, 10567, 0
0, 0, 0, 8682295, 7070, 0
0, 0, 0, 8684307, 15488, 0
0, 0, 0, 8686319, 29277, 0
0, 0, 0, 8690341, 50551, 0
0, 0, 0, 8692353, 61315, 0
0, 0, 0, 8694365, 60738, 0
0, 0, 0, 8696378, 38170, 0
0, 0, 0, 8700399, 27673, 0
0, 0, 0, 8702415, 23454, 0
0, 0, 0, 8704427, 24601, 0
0, 0, 0, 8706440, 4345, 0
0, 0, 0, 8710461, 16813, 0
0, 0, 0, 8712473, 21070, 0
0, 0, 0, 8714486, 17123, 0
0, 0, 0, 8716498, 64538, 0
0, 0, 0, 8720519, 16912, 0
0, 0, 0, 8722531, 55125, 0
0, 0, 0, 8724544, 38847, 0
0, 0, 0, 8726556, 63624, 0
0, 0, 0, 8730579, 41811, 0
0, 0, 0, 8732591, 41615, 0
0, 0, 0, 8734603, 13960, 0
0, 0, 0, 8736615, 49404, 0
0, 0, 0, 8740637, 45328, 0
0, 0, 0, 8742664, 48186, 0
0, 0, 0, 8744676, 11151, 0
0, 0, 0, 8746689, 59387, 0
0, 0, 0, 8750710, 22914, 0
0, 0, 0, 8752722, 46675, 0
0, 0, 0, 8754734, 43910, 0
0, 0, 0, 8756747, 61970, 0
0, 0, 0, 8760768, 5214, 0
0, 0, 0, 8762780, 28170, 0
0, 0, 0, 8764793, 35890, 0
0, 0, 0, 8766805, 55996, 0
0, 0, 0, 8768817, 53254, 0
0, 0, 0, 8772838, 7636, 0
0, 0, 0, 8774851, 48376, 0
0, 0, 0, 8776863, 42751, 0
0, 0, 0, 8778875, 4032, 0
0, 0, 0, 8782896, 17648, 0
0, 0, 0, 8784909, 9167, 0
0, 0, 0, 8786921, 57360, 0
0, 0, 0, 8788933, 64724, 0
0, 0, 0, 8792955, 55581, 0
0, 0, 0, 8794967, 45109, 0
0, 0, 0, 8796979, 36346, 0
0, 0, 0, 8798991, 63694, 0
0, 0, 0, 8803017, 31566, 0
0, 0, 0, 8805029, 26669, 0
0, 0, 0, 8807041, 7447, 0
0, 0, 0, 8809053, 38913, 0
0, 0, 0, 8813075, 44408, 0
0, 0, 0, 8815087, 18631, 0
0, 0, 0, 8817099, 31734, 0
0, 0, 0, 8819111, 9477, 0
0, 0, 0, 8823133, 18060, 0
0, 0, 0, 8825145, 1576, 0
0, 0, 0, 8827157, 55465, 0
0, 0, 0, 8829170, 63373, 0
0, 0, 0, 8833191, 40763, 0
0, 0, 0, 8835203, 7155, 0
0, 0, 0, 8837215, 51035, 0
0, 0, 0, 8839228, 36522, 0
0, 0, 0, 8843249, 65267, 0
0, 0, 0, 8845261, 10327, 0
0, 0, 0, 8847289, 1819, 0
0, 0, 0, 8849301, 18436, 0
0, 0, 0, 8851313, 2439, 0
0, 0, 0, 8855335, 51076, 0
0, 0, 0, 8857347, 47016, 0
0, 0, 0, 8859359, 32382, 0
0, 0, 0, 8861371, 64371, 0
0, 0, 0, 8865393, 64638, 0
0, 0, 0, 8867405, 64181, 0
0, 0, 0, 8869417, 21201, 0
0, 0, 0, 8871429, 6689, 0
0, 0, 0, 8875451, 44381, 0
0, 0, 0, 8877463, 61237, 0
0, 0, 0, 8879475, 23536, 0
0, 0, 0, 8881487, 24299, 0
0, 0, 0, 8885509, 46377, 0
0, 0, 0, 8887521, 42064, 0
0, 0, 0, 8889533, 12993, 0
0, 0, 0, 8891545, 7256, 0
0, 0, 0, 8895568, 2822, 0
0, 0, 0, 8897580, 26351, 0
0, 0, 0, 8899593, 28974, 0
0, 0, 0, 8901609, 34116, 0
0, 0, 0, 8905630, 22162, 0
0, 0, 0, 8907642, 11898, 0
0, 0, 0, 8909655, 16152, 0
0, 0, 0, 8911667, 64187, 0
0, 0, 0, 8915688, 62018, 0
0, 0, 0, 8917700, 24246, 0
0, 0, 0, 8919713, 21589, 0
0, 0, 0, 8921725, 1908, 0
0, 0, 0, 8925746, 42933, 0
0, 0, 0, 8927759, 46091, 0
0, 0, 0, 8929771, 5425, 0
0, 0, 0, 8931783, 46087, 0
0, 0, 0, 8933795, 52577, 0
0, 0, 0, 8937817, 34760, 0
0, 0, 0, 8939829, 49824, 0
0, 0, 0, 8941841, 28234, 0
0, 0, 0, 8943853, 41499, 0
0, 0, 0, 8947875, 25101, 0
0, 0, 0, 8949887, 136, 0
0, 0, 0, 8951899, 11402, 0
0, 0, 0, 8953926, 47051, 0
0, 0, 0, 8957948, 43354, 0
0, 0, 0, 8959960, 3656, 0
0, 0, 0, 8961972, 42122, 0
0, 0, 0, 8963984, 46297, 0
0, 0, 0, 8968006, 31587, 0
0, 0, 0, 8970018, 4271, 0
0, 0, 0, 8972031, 51700, 0
0, 0, 0, 8974043, 2314, 0
0, 0, 0, 8978064, 4681, 0
0, 0, 0, 8980076, 52103, 0
0, 0, 0, 8982089, 2491, 0
0, 0, 0, 8984101, 8387, 0
0, 0, 0, 8988122, 29575, 0
