skippedBeat, drNoTrigger, missingData, timestep (us), accelX, accelY
0, 0, 0, 7174059, 25838, 0
0, 0, 0, 7177074, 4792, 0
0, 0, 0, 7180088, 31340, 0
1, 0, 0, 7183114, 59070, 0
0, 0, 0, 7186142, 39385, 0
0, 0, 0, 7189156, 31540, 0
0, 0, 0, 7192170, 15863, 0
0, 0, 0, 7195184, 21044, 0
1, 0, 0, 7198210, 61219, 0
0, 0, 0, 7201223, 58118, 0
0, 0, 0, 7204237, 60794, 0
0, 0, 0, 7207251, 15667, 0
0, 0, 0, 7210265, 7792, 0
1, 0, 0, 7213290, 17047, 0
0, 0, 0, 7216304, 55511, 0
0, 0, 0, 7219318, 58450, 0
0, 0, 0, 7222332, 50706, 0
1, 0, 0, 7225362, 45813, 0
0, 0, 0, 7228376, 13438, 0
0, 0, 0, 7231389, 29394, 0
0, 0, 0, 7234403, 65428, 0
0, 0, 0, 7237417, 17045, 0
1, 0, 0, 7240443, 56166, 0
0, 0, 0, 7243457, 65030, 0
0, 0, 0, 7246470, 57635, 0
0, 0, 0, 7249484, 62809, 0
0, 0, 0, 7252498, 33010, 0
1, 0, 0, 7255524, 17007, 0
0, 0, 0, 7258538, 30714, 0
0, 0, 0, 7261551, 61159, 0
0, 0, 0, 7264565, 46316, 0
0, 0, 0, 7267579, 57513, 0
1, 0, 0, 7270605, 28390, 0
0, 0, 0, 7273619, 22699, 0
0, 0, 0, 7276632, 38826, 0
0, 0, 0, 7279646, 22585, 0
0, 0, 0, 7282660, 14015, 0
1, 0, 0, 7285686, 8122, 0
0, 0, 0, 7288700, 55135, 0
0, 0, 0, 7291713, 38053, 0
0, 0, 0, 7294727, 51377, 0
0, 0, 0, 7297741, 55470, 0
1, 0, 0, 7300767, 33060, 0
0, 0, 0, 7303781, 23169, 0
0, 0, 0, 7306794, 14689, 0
0, 0, 0, 7309808, 2954, 0
0, 0, 0, 7312822, 19576, 0
1, 0, 0, 7315863, 22341, 0
0, 0, 0, 7318877, 59876, 0
0, 0, 0, 7321891, 9788, 0
0, 0, 0, 7324908, 65095, 0
1, 0, 0, 7327934, 11384, 0
0, 0, 0, 7330948, 58937, 0
0, 0, 0, 7333962, 35911, 0
0, 0, 0, 7336975, 31943, 0
0, 0, 0, 7339989, 30109, 0
1, 0, 0, 7343015, 33241, 0
0, 0, 0, 7346029, 35914, 0
0, 0, 0, 7349043, 38831, 0
0, 0, 0, 7352057, 64865, 0
0, 0, 0, 7355072, 45079, 0
1, 0, 0, 7358097, 47931, 0
0, 0, 0, 7361111, 50109, 0
0, 0, 0, 7364125, 57962, 0
0, 0, 0, 7367139, 30965, 0
0, 0, 0, 7370153, 51152, 0
1, 0, 0, 7373178, 13636, 0
0, 0, 0, 7376192, 9051, 0
0, 0, 0, 7379206, 59793, 0
0, 0, 0, 7382220, 43469, 0
0, 0, 0, 7385233, 32607, 0
1, 0, 0, 7388259, 36213, 0
0, 0, 0, 7391273, 31583, 0
0, 0, 0, 7394287, 12097, 0
0, 0, 0, 7397301, 64440, 0
0, 0, 0, 7400314, 34261, 0
1, 0, 0, 7403340, 17464, 0
0, 0, 0, 7406354, 53255, 0
0, 0, 0, 7409368, 38398, 0
0, 0, 0, 7412381, 5080, 0
1, 0, 0, 7415407, 52570, 0
0, 0, 0, 7418421, 1201, 0
0, 0, 0, 7421435, 46383, 0
0, 0, 0, 7424453, 30790, 0
0, 0, 0, 7427466, 50620, 0
1, 0, 0, 7430492, 46222, 0
0, 0, 0, 7433506, 61493, 0
0, 0, 0, 7436520, 51498, 0
0, 0, 0, 7439533, 22328, 0
0, 0, 0, 7442562, 58572, 0
1, 0, 0, 7445588, 18986, 0
0, 0, 0, 7448602, 23215, 0
0, 0, 0, 7451616, 49839, 0
0, 0, 0, 7454630, 21602, 0
0, 0, 0, 7457643, 8463, 0
1, 0, 0, 7460669, 23174, 0
0, 0, 0, 7463683, 30837, 0
0, 0, 0, 7466696, 62293, 0
0, 0, 0, 7469710, 51060, 0
0, 0, 0, 7472724, 8732, 0
1, 0, 0, 7475750, 44144, 0
0, 0, 0, 7478764, 60323, 0
0, 0, 0, 7481777, 27145, 0
0, 0, 0, 7484791, 25827, 0
0, 0, 0, 7487805, 52063, 0
1, 0, 0, 7490830, 44222, 0
0, 0, 0, 7493844, 7603, 0
0, 0, 0, 7496858, 4116, 0
0, 0, 0, 7499872, 13690, 0
1, 0, 0, 7502897, 62247, 0
0, 0, 0, 7505911, 29784, 0
0, 0, 0, 7508925, 18727, 0
0, 0, 0, 7511939, 37995, 0
0, 0, 0, 7514953, 8976, 0
1, 0, 0, 7517978, 11992, 0
0, 0, 0, 7520992, 23729, 0
0, 0, 0, 7524010, 32016, 0
0, 0, 0, 7527024, 29082, 0
0, 0, 0, 7530038, 31918, 0
1, 0, 0, 7533064, 20741, 0
0, 0, 0, 7536079, 8712, 0
0, 0, 0, 7539093, 58168, 0
0, 0, 0, 7542106, 56708, 0
0, 0, 0, 7545120, 27606, 0
1, 0, 0, 7548146, 39178, 0
0, 0, 0, 7551159, 8583, 0
0, 0, 0, 7554173, 19029, 0
0, 0, 0, 7557187, 55418, 0
0, 0, 0, 7560201, 58275, 0
1, 0, 0, 7563226, 52853, 0
0, 0, 0, 7566240, 43573, 0
0, 0, 0, 7569254, 21183, 0
0, 0, 0, 7572283, 62014, 0
0, 0, 0, 7575297, 26737, 0
1, 0, 0, 7578322, 7788, 0
0, 0, 0, 7581336, 43140, 0
0, 0, 0, 7584350, 30759, 0
0, 0, 0, 7587364, 55927, 0
1, 0, 0, 7590389, 63937, 0
0, 0, 0, 7593403, 63441, 0
0, 0, 0, 7596417, 32194, 0
0, 0, 0, 7599431, 44512, 0
0, 0, 0, 7602444, 54166, 0
1, 0, 0, 7605470, 101, 0
0, 0, 0, 7608484, 26144, 0
0, 0, 0, 7611498, 59748, 0
0, 0, 0, 7614512, 26733, 0
0, 0, 0, 7617525, 62324, 0
1, 0, 0, 7620551, 60167, 0
0, 0, 0, 7623569, 19467, 0
0, 0, 0, 7626583, 43613, 0
0, 0, 0, 7629597, 62343, 0
0, 0, 0, 7632610, 39264, 0
1, 0, 0, 7635636, 49630, 0
0, 0, 0, 7638650, 36023, 0
0, 0, 0, 7641664, 36189, 0
0, 0, 0, 7644678, 25739, 0
0, 0, 0, 7647691, 5764, 0
1, 0, 0, 7650717, 47670, 0
0, 0, 0, 7653731, 49888, 0
0, 0, 0, 7656745, 9147, 0
0, 0, 0, 7659759, 40383, 0
0, 0, 0, 7662772, 17559, 0
1, 0, 0, 7665798, 48773, 0
0, 0, 0, 7668812, 32418, 0
0, 0, 0, 7671826, 19978, 0
0, 0, 0, 7674839, 45761, 0
1, 0, 0, 7677865, 45402, 0
0, 0, 0, 7680879, 6216, 0
0, 0, 0, 7683893, 52508, 0
0, 0, 0, 7686906, 6089, 0
0, 0, 0, 7689920, 1221, 0
1, 0, 0, 7692946, 25993, 0
0, 0, 0, 7695960, 52073, 0
0, 0, 0, 7698974, 34002, 0
0, 0, 0, 7702003, 33706, 0
0, 0, 0, 7705017, 43570, 0
1, 0, 0, 7708042, 35279, 0
0, 0, 0, 7711056, 24945, 0
0, 0, 0, 7714071, 4552, 0
0, 0, 0, 7717085, 18903, 0
0, 0, 0, 7720099, 13844, 0
1, 0, 0, 7723124, 44625, 0
0, 0, 0, 7726142, 25762, 0
0, 0, 0, 7729156, 518, 0
0, 0, 0, 7732170, 20109, 0
0, 0, 0, 7735184, 54045, 0
1, 0, 0, 7738209, 62413, 0
0, 0, 0, 7741223, 28653, 0
0, 0, 0, 7744237, 15817, 0
0, 0, 0, 7747251, 16378, 0
0, 0, 0, 7750265, 18377, 0
1, 0, 0, 7753290, 32280, 0
0, 0, 0, 7756304, 54103, 0
0, 0, 0, 7759318, 31493, 0
0, 0, 0, 7762332, 17255, 0
1, 0, 0, 7765358, 9469, 0
0, 0, 0, 7768371, 2441, 0
0, 0, 0, 7771385, 18324, 0
0, 0, 0, 7774399, 7402, 0
0, 0, 0, 7777413, 19539, 0
1, 0, 0, 7780438, 14269, 0
0, 0, 0, 7783452, 50943, 0
0, 0, 0, 7786466, 9796, 0
0, 0, 0, 7789480, 12764, 0
0, 0, 0, 7792494, 24741, 0
1, 0, 0, 7795519, 5408, 0
0, 0, 0, 7798533, 14293, 0
0, 0, 0, 7801547, 32163, 0
0, 0, 0, 7804561, 57932, 0
0, 0, 0, 7807575, 1422, 0
1, 0, 0, 7810600, 37780, 0
0, 0, 0, 7813614, 12691, 0
0, 0, 0, 7816628, 32161, 0
0, 0, 0, 7819642, 54564, 0
0, 0, 0, 7822655, 14452, 0
1, 0, 0, 7825685, 56525, 0
0, 0, 0, 7828714, 13082, 0
0, 0, 0, 7831728, 42500, 0
0, 0, 0, 7834742, 15267, 0
0, 0, 0, 7837756, 30591, 0
1, 0, 0, 7840781, 64833, 0
0, 0, 0, 7843795, 13823, 0
0, 0, 0, 7846809, 32786, 0
0, 0, 0, 7849823, 62543, 0
1, 0, 0, 7852848, 22082, 0
0, 0, 0, 7855862, 61592, 0
0, 0, 0, 7858876, 49355, 0
0, 0, 0, 7861890, 61043, 0
0, 0, 0, 7864904, 63222, 0
1, 0, 0, 7867929, 16889, 0
0, 0, 0, 7870943, 55636, 0
0, 0, 0, 7873957, 51379, 0
0, 0, 0, 7876971, 18900, 0
0, 0, 0, 7879984, 7916, 0
1, 0, 0, 7883010, 38069, 0
0, 0, 0, 7886024, 36894, 0
0, 0, 0, 7889038, 65154, 0
0, 0, 0, 7892051, 17279, 0
0, 0, 0, 7895067, 26966, 0
1, 0, 0, 7898092, 56931, 0
0, 0, 0, 7901106, 35195, 0
0, 0, 0, 7904120, 42336, 0
0, 0, 0, 7907134, 51623, 0
0, 0, 0, 7910147, 49578, 0
1, 0, 0, 7913173, 39295, 0
0, 0, 0, 7916187, 27820, 0
0, 0, 0, 7919201, 18657, 0
0, 0, 0, 7922215, 11248, 0
0, 0, 0, 7925232, 51428, 0
1, 0, 0, 7928258, 7480, 0
0, 0, 0, 7931272, 31821, 0
0, 0, 0, 7934286, 2150, 0
0, 0, 0, 7937299, 38458, 0
0, 0, 0, 7940313, 5918, 0
1, 0, 0, 7943339, 17847, 0
0, 0, 0, 7946353, 39760, 0
0, 0, 0, 7949367, 46250, 0
0, 0, 0, 7952380, 38759, 0
1, 0, 0, 7955406, 10040, 0
0, 0, 0, 7958435, 9952, 0
0, 0, 0, 7961449, 44014, 0
0, 0, 0, 7964463, 50358, 0
0, 0, 0, 7967477, 17510, 0
1, 0, 0, 7970502, 46732, 0
0, 0, 0, 7973516, 55367, 0
0, 0, 0, 7976530, 12163, 0
0, 0, 0, 7979543, 13831, 0
0, 0, 0, 7982557, 51395, 0
1, 0, 0, 7985583, 57188, 0
0, 0, 0, 7988597, 38339, 0
0, 0, 0, 7991610, 35852, 0
0, 0, 0, 7994624, 3562, 0
0, 0, 0, 7997638, 34400, 0
1, 0, 0, 8000664, 32328, 0
0, 0, 0, 8003677, 35566, 0
0, 0, 0, 8006691, 29030, 0
0, 0, 0, 8009705, 20867, 0
0, 0, 0, 8012719, 44203, 0
1, 0, 0, 8015745, 60967, 0
0, 0, 0, 8018758, 53107, 0
0, 0, 0, 8021772, 63324, 0
0, 0, 0, 8024790, 2708, 0
0, 0, 0, 8027804, 24088, 0
1, 0, 0, 8030830, 26327, 0
0, 0, 0, 8033843, 24649, 0
0, 0, 0, 8036857, 62239, 0
0, 0, 0, 8039871, 15664, 0
1, 0, 0, 8042897, 59777, 0
0, 0, 0, 8045911, 49441, 0
0, 0, 0, 8048925, 4045, 0
0, 0, 0, 8051938, 60173, 0
0, 0, 0, 8054952, 53465, 0
1, 0, 0, 8057978, 23878, 0
0, 0, 0, 8060992, 59505, 0
0, 0, 0, 8064006, 56753, 0
0, 0, 0, 8067020, 60314, 0
0, 0, 0, 8070033, 20850, 0
1, 0, 0, 8073061, 57386, 0
0, 0, 0, 8076074, 50469, 0
0, 0, 0, 8079088, 14609, 0
0, 0, 0, 8082102, 36748, 0
0, 0, 0, 8085116, 35969, 0
1, 0, 0, 8088157, 28186, 0
0, 0, 0, 8091170, 43732, 0
0, 0, 0, 8094184, 13101, 0
0, 0, 0, 8097198, 53556, 0
0, 0, 0, 8100212, 26794, 0
1, 0, 0, 8103238, 1896, 0
0, 0, 0, 8106251, 49580, 0
0, 0, 0, 8109265, 7798, 0
0, 0, 0, 8112279, 35442, 0
0, 0, 0, 8115293, 30849, 0
1, 0, 0, 8118319, 40327, 0
0, 0, 0, 8121332, 139, 0
0, 0, 0, 8124350, 45867, 0
0, 0, 0, 8127364, 31578, 0
1, 0, 0, 8130390, 16175, 0
0, 0, 0, 8133404, 16934, 0
0, 0, 0, 8136417, 37310, 0
0, 0, 0, 8139431, 31710, 0
0, 0, 0, 8142445, 6892, 0
1, 0, 0, 8145471, 22207, 0
0, 0, 0, 8148485, 23096, 0
0, 0, 0, 8151499, 173, 0
0, 0, 0, 8154512, 57264, 0
0, 0, 0, 8157526, 13023, 0
1, 0, 0, 8160552, 2979, 0
0, 0, 0, 8163566, 30989, 0
0, 0, 0, 8166580, 64553, 0
0, 0, 0, 8169593, 64968, 0
0, 0, 0, 8172607, 15471, 0
1, 0, 0, 8175633, 37855, 0
0, 0, 0, 8178647, 36984, 0
0, 0, 0, 8181660, 62982, 0
0, 0, 0, 8184674, 56760, 0
0, 0, 0, 8187688, 388, 0
1, 0, 0, 8190714, 51978, 0
0, 0, 0, 8193727, 2162, 0
0, 0, 0, 8196741, 34210, 0
0, 0, 0, 8199755, 14378, 0
0, 0, 0, 8202769, 47180, 0
1, 0, 0, 8205794, 942, 0
0, 0, 0, 8208808, 59511, 0
0, 0, 0, 8211822, 46023, 0
0, 0, 0, 8214851, 1674, 0
1, 0, 0, 8217877, 18367, 0
0, 0, 0, 8220890, 4989, 0
0, 0, 0, 8223908, 18176, 0
0, 0, 0, 8226922, 54213, 0
0, 0, 0, 8229936, 38687, 0
1, 0, 0, 8232962, 58567, 0
0, 0, 0, 8235975, 53784, 0
0, 0, 0, 8238989, 8516, 0
0, 0, 0, 8242003, 17176, 0
0, 0, 0, 8245017, 21740, 0
1, 0, 0, 8248043, 40543, 0
0, 0, 0, 8251058, 50022, 0
0, 0, 0, 8254072, 52465, 0
0, 0, 0, 8257086, 29596, 0
0, 0, 0, 8260099, 4458, 0
1, 0, 0, 8263125, 448, 0
0, 0, 0, 8266139, 63448, 0
0, 0, 0, 8269153, 816, 0
0, 0, 0, 8272166, 26957, 0
0, 0, 0, 8275180, 30543, 0
1, 0, 0, 8278206, 57402, 0
0, 0, 0, 8281220, 16912, 0
0, 0, 0, 8284234, 5056, 0
0, 0, 0, 8287247, 8918, 0
0, 0, 0, 8290261, 27771, 0
1, 0, 0, 8293287, 36961, 0
0, 0, 0, 8296301, 27512, 0
0, 0, 0, 8299315, 61228, 0
0, 0, 0, 8302328, 15330, 0
1, 0, 0, 8305354, 60677, 0
0, 0, 0, 8308368, 35543, 0
0, 0, 0, 8311382, 59692, 0
0, 0, 0, 8314395, 17284, 0
0, 0, 0, 8317409, 64457, 0
1, 0, 0, 8320435, 24234, 0
0, 0, 0, 8323453, 59352, 0
0, 0, 0, 8326466, 45357, 0
0, 0, 0, 8329480, 61485, 0
0, 0, 0, 8332494, 33201, 0
1, 0, 0, 8335520, 53664, 0
0, 0, 0, 8338533, 20962, 0
0, 0, 0, 8341547, 59732, 0
0, 0, 0, 8344576, 3747, 0
0, 0, 0, 8347590, 2765, 0
1, 0, 0, 8350616, 63494, 0
0, 0, 0, 8353629, 25857, 0
0, 0, 0, 8356643, 50531, 0
0, 0, 0, 8359657, 49939, 0
0, 0, 0, 8362671, 52335, 0
1, 0, 0, 8365696, 24080, 0
0, 0, 0, 8368710, 30089, 0
0, 0, 0, 8371724, 1604, 0
0, 0, 0, 8374738, 43414, 0
0, 0, 0, 8377751, 42766, 0
1, 0, 0, 8380777, 55117, 0
0, 0, 0, 8383791, 3311, 0
0, 0, 0, 8386805, 59330, 0
0, 0, 0, 8389818, 24676, 0
1, 0, 0, 8392844, 10482, 0
0, 0, 0, 8395858, 40884, 0
0, 0, 0, 8398872, 10567, 0
0, 0, 0, 8401885, 7070, 0
0, 0, 0, 8404899, 15488, 0
1, 0, 0, 8407925, 29277, 0
0, 0, 0, 8410938, 50551, 0
0, 0, 0, 8413952, 61315, 0
0, 0, 0, 8416966, 60738, 0
0, 0, 0, 8419980, 38170, 0
1, 0, 0, 8423006, 27673, 0
0, 0, 0, 8426024, 23454, 0
0, 0, 0, 8429037, 24601, 0
0, 0, 0, 8432053, 4345, 0
0, 0, 0, 8435067, 16813, 0
1, 0, 0, 8438092, 21070, 0
0, 0, 0, 8441106, 17123, 0
0, 0, 0, 8444120, 64538, 0
0, 0, 0, 8447133, 16912, 0
0, 0, 0, 8450147, 55125, 0
1, 0, 0, 8453173, 38847, 0
0, 0, 0, 8456187, 63624, 0
0, 0, 0, 8459200, 41811, 0
0, 0, 0, 8462214, 41615, 0
0, 0, 0, 8465228, 13960, 0
1, 0, 0, 8468254, 49404, 0
0, 0, 0, 8471267, 45328, 0
0, 0, 0, 8474296, 48186, 0
0, 0, 0, 8477310, 11151, 0
0, 0, 0, 8480324, 59387, 0
1, 0, 0, 8483350, 22914, 0
0, 0, 0, 8486363, 46675, 0
0, 0, 0, 8489377, 43910, 0
0, 0, 0, 8492391, 61970, 0
1, 0, 0, 8495416, 5214, 0
0, 0, 0, 8498430, 28170, 0
0, 0, 0, 8501444, 35890, 0
0, 0, 0, 8504458, 55996, 0
0, 0, 0, 8507472, 53254, 0
1, 0, 0, 8510497, 7636, 0
0, 0, 0, 8513511, 48376, 0
0, 0, 0, 8516525, 42751, 0
0, 0, 0, 8519539, 4032, 0
0, 0, 0, 8522553, 17648, 0
1, 0, 0, 8525582, 9167, 0
0, 0, 0, 8528596, 57360, 0
0, 0, 0, 8531610, 64724, 0
0, 0, 0, 8534624, 55581, 0
0, 0, 0, 8537638, 45109, 0
1, 0, 0, 8540663, 36346, 0
0, 0, 0, 8543677, 63694, 0
0, 0, 0, 8546691, 31566, 0
0, 0, 0, 8549705, 26669, 0
0, 0, 0, 8552719, 7447, 0
1, 0, 0, 8555744, 38913, 0
0, 0, 0, 8558758, 44408, 0
0, 0, 0, 8561772, 18631, 0
0, 0, 0, 8564786, 31734, 0
0, 0, 0, 8567800, 9477, 0
1, 0, 0, 8570825, 18060, 0
0, 0, 0, 8573839, 1576, 0
0, 0, 0, 8576853, 55465, 0
0, 0, 0, 8579867, 63373, 0
1, 0, 0, 8582893, 40763, 0
0, 0, 0, 8585906, 7155, 0
0, 0, 0, 8588920, 51035, 0
0, 0, 0, 8591934, 36522, 0
0, 0, 0, 8594948, 65267, 0
1, 0, 0, 8597973, 10327, 0
0, 0, 0, 8601003, 1819, 0
0, 0, 0, 8604017, 18436, 0
0, 0, 0, 8607030, 2439, 0
0, 0, 0, 8610046, 51076, 0
1, 0, 0, 8613071, 47016, 0
0, 0, 0, 8616085, 32382, 0
0, 0, 0, 8619099, 64371, 0
0, 0, 0, 8622113, 64638, 0
0, 0, 0, 8625131, 64181, 0
1, 0, 0, 8628156, 21201, 0
0, 0, 0, 8631170, 6689, 0
0, 0, 0, 8634184, 44381, 0
0, 0, 0, 8637198, 61237, 0
0, 0, 0, 8640212, 23536, 0
1, 0, 0, 8643237, 24299, 0
0, 0, 0, 8646251, 46377, 0
0, 0, 0, 8649265, 42064, 0
0, 0, 0, 8652279, 12993, 0
0, 0, 0, 8655293, 7256, 0
1, 0, 0, 8658318, 2822, 0
0, 0, 0, 8661332, 26351, 0
0, 0, 0, 8664346, 28974, 0
0, 0, 0, 8667360, 34116, 0
1, 0, 0, 8670386, 22162, 0
0, 0, 0, 8673399, 11898, 0
0, 0, 0, 8676413, 16152, 0
0, 0, 0, 8679427, 64187, 0
0, 0, 0, 8682441, 62018, 0
1, 0, 0, 8685466, 24246, 0
0, 0, 0, 8688480, 21589, 0
0, 0, 0, 8691494, 1908, 0
0, 0, 0, 8694508, 42933, 0
0, 0, 0, 8697522, 46091, 0
1, 0, 0, 8700547, 5425, 0
0, 0, 0, 8703561, 46087, 0
0, 0, 0, 8706575, 52577, 0
0, 0, 0, 8709589, 34760, 0
0, 0, 0, 8712603, 49824, 0
1, 0, 0, 8715628, 28234, 0
0, 0, 0, 8718642, 41499, 0
0, 0, 0, 8721656, 25101, 0
0, 0, 0, 8724674, 136, 0
0, 0, 0, 8727687, 11402, 0
1, 0, 0, 8730728, 47051, 0
0, 0, 0, 8733742, 43354, 0
0, 0, 0, 8736756, 3656, 0
0, 0, 0, 8739770, 42122, 0
0, 0, 0, 8742783, 46297, 0
1, 0, 0, 8745809, 31587, 0
0, 0, 0, 8748823, 4271, 0
0, 0, 0, 8751837, 51700, 0
0, 0, 0, 8754850, 2314, 0
1, 0, 0, 8757876, 4681, 0
0, 0, 0, 8760890, 52103, 0
0, 0, 0, 8763904, 2491, 0
0, 0, 0, 8766917, 8387, 0
0, 0, 0, 8769931, 29575, 0
